repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
16;56000;14000;784;10;0.11607;0.23251;0.28016;-1.00000;0.11925;0.49550;-1.00000;-1.00000;1.00000;0.54977;-1.00000;-1.00000;-1.00000;0.22207;0.23251;0.28016;-1.00000;0.11925;0.47615;-1.00000;-1.00000;1.00000;0.97781;-1.00000;0.07299;-1.00000;0.11814;0.23251;0.28016;-1.00000;0.11925;0.49036;-1.00000;-1.00000;1.00000;0.54270;-1.00000;0.13173;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
17;56000;14000;784;10;0.11993;0.23309;0.28151;-1.00000;0.12000;0.49530;-1.00000;-1.00000;1.00000;0.55129;-1.00000;-1.00000;-1.00000;0.15743;0.23309;0.28151;-1.00000;0.12000;0.48501;-1.00000;-1.00000;1.00000;0.62785;-1.00000;0.06698;-1.00000;0.12114;0.23309;0.28151;-1.00000;0.12000;0.49147;-1.00000;-1.00000;1.00000;0.54554;-1.00000;0.13080;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
18;56000;14000;784;10;0.11557;0.23213;0.27934;-1.00000;0.11921;0.49457;-1.00000;-1.00000;1.00000;0.54916;-1.00000;-1.00000;-1.00000;0.14800;0.23213;0.27934;-1.00000;0.11921;0.48303;-1.00000;-1.00000;1.00000;0.59897;-1.00000;0.06637;-1.00000;0.11786;0.23213;0.27934;-1.00000;0.11921;0.48956;-1.00000;-1.00000;1.00000;0.54263;-1.00000;0.13193;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
19;56000;14000;784;10;0.11393;0.23397;0.28160;-1.00000;0.12086;0.49571;-1.00000;-1.00000;1.00000;0.55271;-1.00000;-1.00000;-1.00000;0.23150;0.23397;0.28160;-1.00000;0.12086;0.48471;-1.00000;-1.00000;1.00000;0.72976;-1.00000;0.06926;-1.00000;0.11500;0.23397;0.28160;-1.00000;0.12086;0.49317;-1.00000;-1.00000;1.00000;0.54861;-1.00000;0.12934;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
20;56000;14000;784;10;0.11607;0.23365;0.28206;-1.00000;0.12057;0.49552;-1.00000;-1.00000;1.00000;0.55114;-1.00000;-1.00000;-1.00000;0.23593;0.23365;0.28206;-1.00000;0.12057;0.48394;-1.00000;-1.00000;1.00000;0.75270;-1.00000;0.06974;-1.00000;0.11721;0.23365;0.28206;-1.00000;0.12057;0.49250;-1.00000;-1.00000;1.00000;0.54726;-1.00000;0.12928;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
21;56000;14000;784;10;0.11864;0.23269;0.28044;-1.00000;0.11998;0.49484;-1.00000;-1.00000;1.00000;0.55120;-1.00000;-1.00000;-1.00000;0.23536;0.23269;0.28044;-1.00000;0.11998;0.48040;-1.00000;-1.00000;1.00000;0.76293;-1.00000;0.07035;-1.00000;0.11943;0.23269;0.28044;-1.00000;0.11998;0.49065;-1.00000;-1.00000;1.00000;0.54537;-1.00000;0.13066;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
22;56000;14000;784;10;0.12093;0.23184;0.27980;-1.00000;0.11864;0.49284;-1.00000;-1.00000;1.00000;0.54613;-1.00000;-1.00000;-1.00000;0.17679;0.23184;0.27980;-1.00000;0.11864;0.48179;-1.00000;-1.00000;1.00000;0.67750;-1.00000;0.06879;-1.00000;0.12279;0.23184;0.27980;-1.00000;0.11864;0.48893;-1.00000;-1.00000;1.00000;0.53999;-1.00000;0.13183;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
23;56000;14000;784;10;0.11686;0.23348;0.28186;-1.00000;0.12034;0.49486;-1.00000;-1.00000;1.00000;0.55121;-1.00000;-1.00000;-1.00000;0.22786;0.23348;0.28186;-1.00000;0.12034;0.48380;-1.00000;-1.00000;1.00000;0.95811;-1.00000;0.07179;-1.00000;0.11950;0.23348;0.28186;-1.00000;0.12034;0.49220;-1.00000;-1.00000;1.00000;0.54664;-1.00000;0.12997;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
24;56000;14000;784;10;0.11979;0.23157;0.27870;-1.00000;0.11895;0.49241;-1.00000;-1.00000;1.00000;0.54672;-1.00000;-1.00000;-1.00000;0.22943;0.23157;0.27870;-1.00000;0.11895;0.47534;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.07339;-1.00000;0.12129;0.23157;0.27870;-1.00000;0.11895;0.48835;-1.00000;-1.00000;1.00000;0.54115;-1.00000;0.13137;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
25;56000;14000;784;10;0.11964;0.23158;0.27891;-1.00000;0.11873;0.49257;-1.00000;-1.00000;1.00000;0.54737;-1.00000;-1.00000;-1.00000;0.16543;0.23158;0.27891;-1.00000;0.11873;0.48313;-1.00000;-1.00000;1.00000;0.61514;-1.00000;0.06659;-1.00000;0.12057;0.23158;0.27891;-1.00000;0.11873;0.48850;-1.00000;-1.00000;1.00000;0.54052;-1.00000;0.13203;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
