h;risk;rho_lam;rho_mv2;rho_mv2u
27;0.07092065868263472;1.1461650581274e-12;0.011506073531426506;0.009644554408549283
28;0.05801668211306765;3.051613323535798e-05;0.029271902653264507;0.03118663613962298
29;0.06315007429420505;3.3934596048816033e-08;0.011759195681466602;0.005595810759532273
30;0.060267857142857144;1.5457707448935076e-06;0.01767784425945102;0.013160745808874007
31;0.06429497869186585;7.4444915235329616e-09;0.008155391624236195;0.005482018535386522
32;0.06889469753547424;1.6789496875809712e-11;0.001944821222344192;0.004313301223569844
33;0.06236121391561806;9.651023598130983e-08;0.008179083405084194;0.006067117383862177
34;0.06801709719383014;5.370709335994042e-11;0.00226623901673583;0.005682753963794717
35;0.06791961295124674;6.111201547194122e-11;0.00350444822571101;0.002296467253892778
36;0.05564892623716153;0.0007030683690173666;0.03923020012485764;0.04324668637715649
37;0.0679322538619021;6.009698709006383e-11;0.0079122418034297;0.004829328684125204
38;0.06881160498419193;1.8743525791983584e-11;0.0005622950677439237;0.0007563693750587901
39;0.0510677808727948;0.3041636115512472;0.04616640424449111;0.05828606967960374
40;0.06448580560255687;5.781337096480347e-09;0.028604940584256527;0.009140331513077374
41;0.06969753898177719;5.795113146934661e-12;0.0033743426021455324;0.0031036224342536013
42;0.06940298507462686;8.561618401465188e-12;0.0012040477020048026;0.001517671815598455
43;0.06650476368391556;3.983524758385238e-10;0.01238877143856193;0.014412426106985038
44;0.06892676531185615;1.6091074771195445e-11;0.0035371049100669286;0.00270576346301367
45;0.06183844011142061;1.9292609087391663e-07;0.007917967808934152;0.0060616753889708806
46;0.05088536812674744;0.3873220973575419;0.055661770584481886;0.08452481125755439
47;0.06241872561768531;8.942926359740378e-08;0.007423840088321429;0.006457329222113991
48;0.06335264436553915;2.594649015473642e-08;0.005081880312718266;0.008275843082857693
49;0.06916373076209902;1.1755172196457415e-11;0.004671962501869621;0.0055447469303579865
50;0.07017870439314966;3.0632812993033106e-12;0.010000755508220875;0.008317192541291322
51;0.06090519649841684;6.643600529071024e-07;0.01916579858041305;0.02331179477651673
52;0.06639236955302039;4.623192902361575e-10;0.005312741386118576;0.004355095436052852
53;0.06390488575143972;1.2482587564659803e-08;0.004064580631079012;0.005679476460701364
