repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
19;8844;2211;68;2;0.03121;0.06137;0.07602;0.07602;0.02306;0.15909;0.19123;0.15857;0.18813;0.14723;0.19513;-1.00000;-1.00000;0.05834;0.06137;0.07602;0.07602;0.02306;0.13467;0.25039;0.28187;0.34260;0.29239;0.26952;0.26001;-1.00000;0.02849;0.06137;0.07602;0.07602;0.02306;0.15354;0.18756;0.15244;0.18074;0.14166;0.19149;0.38129;-1.00000;0.03030;0.06137;0.07602;0.07602;0.02306;0.15144;0.18636;0.15386;0.18176;0.14303;0.19034;0.20912;0.27542
20;8844;2211;68;2;0.03121;0.06023;0.07385;0.07385;0.02298;0.15706;0.19033;0.15917;0.18830;0.14779;0.19430;-1.00000;-1.00000;0.04568;0.06023;0.07385;0.07385;0.02298;0.13576;0.21740;0.21575;0.25965;0.21113;0.22761;0.24906;-1.00000;0.02940;0.06023;0.07385;0.07385;0.02298;0.15107;0.18697;0.15156;0.17944;0.14090;0.19101;0.38774;-1.00000;0.02895;0.06023;0.07385;0.07385;0.02298;0.14901;0.18532;0.15371;0.18103;0.14289;0.18939;0.21129;0.28064
21;8844;2211;68;2;0.02442;0.06247;0.07633;0.07633;0.02416;0.16101;0.19524;0.16384;0.19479;0.15233;0.19932;-1.00000;-1.00000;0.03528;0.06247;0.07633;0.07633;0.02416;0.14465;0.20995;0.19243;0.23229;0.18425;0.21729;0.23177;-1.00000;0.02171;0.06247;0.07633;0.07633;0.02416;0.15610;0.19189;0.15789;0.18782;0.14695;0.19598;0.37499;-1.00000;0.02397;0.06247;0.07633;0.07633;0.02416;0.15381;0.19043;0.15940;0.18884;0.14840;0.19457;0.20719;0.27491
22;8844;2211;68;2;0.02759;0.06255;0.07773;0.07773;0.02368;0.15913;0.19146;0.16005;0.18983;0.14867;0.19538;-1.00000;-1.00000;0.03573;0.06255;0.07773;0.07773;0.02368;0.14316;0.21957;0.21262;0.25729;0.20647;0.22887;0.23814;-1.00000;0.02849;0.06255;0.07773;0.07773;0.02368;0.15564;0.18908;0.15481;0.18392;0.14393;0.19298;0.37615;-1.00000;0.02623;0.06255;0.07773;0.07773;0.02368;0.15383;0.18787;0.15641;0.18506;0.14542;0.19182;0.20625;0.26957
23;8844;2211;68;2;0.02578;0.06185;0.07604;0.07604;0.02391;0.15898;0.19294;0.16290;0.19313;0.15140;0.19698;-1.00000;-1.00000;0.05382;0.06185;0.07604;0.07604;0.02391;0.13502;0.25239;0.29267;0.35661;0.30649;0.27201;0.26151;-1.00000;0.02488;0.06185;0.07604;0.07604;0.02391;0.15467;0.18987;0.15599;0.18542;0.14514;0.19390;0.38021;-1.00000;0.02578;0.06185;0.07604;0.07604;0.02391;0.15245;0.18828;0.15816;0.18699;0.14717;0.19235;0.20812;0.27548
24;8844;2211;68;2;0.03437;0.05974;0.07350;0.07350;0.02324;0.15465;0.18822;0.15860;0.18696;0.14721;0.19219;-1.00000;-1.00000;0.05925;0.05974;0.07350;0.07350;0.02324;0.13765;0.21531;0.21205;0.25477;0.20641;0.22477;0.24328;-1.00000;0.03347;0.05974;0.07350;0.07350;0.02324;0.15019;0.18504;0.15347;0.18091;0.14258;0.18901;0.37983;-1.00000;0.03392;0.05974;0.07350;0.07350;0.02324;0.14782;0.18357;0.15497;0.18205;0.14407;0.18759;0.21143;0.28100
25;8844;2211;68;2;0.02940;0.05962;0.07310;0.07310;0.02287;0.15609;0.18879;0.15759;0.18614;0.14627;0.19270;-1.00000;-1.00000;0.05880;0.05962;0.07310;0.07310;0.02287;0.13016;0.24395;0.28248;0.34197;0.29442;0.26225;0.26592;-1.00000;0.02759;0.05962;0.07310;0.07310;0.02287;0.15026;0.18531;0.15132;0.17863;0.14060;0.18928;0.38402;-1.00000;0.02714;0.05962;0.07310;0.07310;0.02287;0.14760;0.18381;0.15304;0.17985;0.14227;0.18785;0.21194;0.28177
26;8844;2211;68;2;0.03302;0.06179;0.07629;0.07629;0.02332;0.15807;0.19098;0.15856;0.18785;0.14721;0.19493;-1.00000;-1.00000;0.05427;0.06179;0.07629;0.07629;0.02332;0.14498;0.21789;0.20181;0.24404;0.19450;0.22660;0.23246;-1.00000;0.03211;0.06179;0.07629;0.07629;0.02332;0.15303;0.18798;0.15351;0.18169;0.14264;0.19198;0.37821;-1.00000;0.03121;0.06179;0.07629;0.07629;0.02332;0.15221;0.18716;0.15471;0.18268;0.14375;0.19116;0.20770;0.27267
27;8844;2211;68;2;0.02940;0.06132;0.07433;0.07433;0.02410;0.15882;0.19387;0.16372;0.19404;0.15222;0.19801;-1.00000;-1.00000;0.05020;0.06132;0.07433;0.07433;0.02410;0.13731;0.22628;0.22874;0.27654;0.22594;0.23815;0.24960;-1.00000;0.03076;0.06132;0.07433;0.07433;0.02410;0.15401;0.19078;0.15723;0.18654;0.14632;0.19494;0.37661;-1.00000;0.03030;0.06132;0.07433;0.07433;0.02410;0.15138;0.18907;0.15923;0.18806;0.14828;0.19328;0.20940;0.27941
28;8844;2211;68;2;0.03121;0.06185;0.07630;0.07630;0.02356;0.15850;0.19196;0.15997;0.18957;0.14860;0.19595;-1.00000;-1.00000;0.06151;0.06185;0.07630;0.07630;0.02356;0.14277;0.23591;0.23948;0.29108;0.23752;0.24893;0.24332;-1.00000;0.02985;0.06185;0.07630;0.07630;0.02356;0.15394;0.18889;0.15433;0.18293;0.14348;0.19290;0.37692;-1.00000;0.03121;0.06185;0.07630;0.07630;0.02356;0.15240;0.18756;0.15599;0.18433;0.14506;0.19157;0.20788;0.27307
