h;risk;rho_lam;rho_mv2;rho_mv2u
60;0.5378629984715854;5.8068383127003405e-06;0.006576428490606929;-1.0
61;0.5288121194959648;0.0008930863280655664;0.019445275376443538;-1.0
62;0.5365074958356468;1.2344352392370993e-05;0.013684625658751271;-1.0
63;0.5281306715063521;0.0013048210437875542;0.02555337502575829;-1.0
64;0.543281923023482;2.8482039785601286e-07;0.008591440710342773;-1.0
65;0.5469053566472384;3.7935420071267516e-08;0.005414568277166353;-1.0
66;0.5389221556886228;3.221193146896443e-06;0.005182916335514475;-1.0
67;0.5540313549832027;7.197769490160945e-10;0.000907513893926887;-1.0
68;0.5370449072106531;9.154069488970585e-06;0.008015750002167027;-1.0
69;0.5474930362116992;2.735549295488533e-08;0.002621684920380603;-1.0
70;0.5305439330543933;0.0003407511095103948;0.02496256594877283;-1.0
71;0.5331304468114538;8.08092113871655e-05;0.020749921823979323;-1.0
72;0.5450980392156862;1.0369193425260694e-07;0.0035424366191077134;-1.0
73;0.5337354467667275;5.7713233841030904e-05;0.010975806087006499;-1.0
74;0.5448583786800614;1.1848241056977145e-07;0.005107533088512235;-1.0
75;0.5413037370047766;8.561659495765945e-07;0.011856598914584283;-1.0
76;0.5401550816948214;1.622206892243018e-06;0.006650569434745905;-1.0
77;0.542542821334076;4.2969410805471966e-07;0.0017314276231473172;-1.0
78;0.5454038220114381;8.746997910649267e-08;0.003498127929559942;-1.0
79;0.5461442957649331;5.7934756043260485e-08;0.007114644214985274;-1.0
80;0.5333894500561167;6.996457588097305e-05;0.00791100734695988;-1.0
81;0.529643158190503;0.0005624585149542295;0.012703096071546904;-1.0
82;0.5363862755949087;1.3205614690446385e-05;0.008456838057129842;-1.0
83;0.5333424996562629;7.181625895115433e-05;0.017522963105921316;-1.0
84;0.5321483127343425;0.00013956381131359266;0.01558865195185913;-1.0
85;0.5400560224089636;1.7141223834376818e-06;0.00630047955459779;-1.0
86;0.5471019504772444;3.4004950850949664e-08;0.0063485654822971055;-1.0
87;0.5301438053097345;0.0004257157281064076;0.019329198056803772;-1.0
88;0.5518160145842098;2.4688127022331704e-09;0.0038261937342881896;-1.0
89;0.5163651429360585;0.9087457401185376;0.03270813341351639;-1.0
90;0.5463441912484273;5.1836857047600876e-08;0.0017379106073288784;-1.0
91;0.5458251335394996;6.919233584999556e-08;0.006405105624223202;-1.0
92;0.5504663789502994;5.231173008269108e-09;0.0018682762207110424;-1.0
93;0.5367464905037159;1.0807376916486148e-05;0.008110659733658616;-1.0
94;0.5445091514143094;1.4389220671657522e-07;0.006082511810966014;-1.0
95;0.5211365211365211;0.06390570640320468;0.03186496664928096;-1.0
96;0.5419345820519988;6.02736611646681e-07;0.008076880222403307;-1.0
97;0.542896551724138;3.5292946873705583e-07;0.006720125475966474;-1.0
98;0.5355509355509356;2.101846020123422e-05;0.009651857193807106;-1.0
99;0.5329906931518267;8.73432581153196e-05;0.01428917817951025;-1.0
100;0.5324657534246575;0.00011696878641561658;0.01544830605086625;-1.0
