h;risk;rho_lam;rho_mv2;rho_mv2u
79;0.16791845493562232;7.19924936640074e-05;0.0030506114979755826;-1.0
80;0.1610348468848997;0.0013004381047111756;0.011373888843646323;-1.0
81;0.15728563913729615;0.006289503949879968;0.010412414619066196;-1.0
82;0.16791044776119404;7.223524647216752e-05;0.00511621595810897;-1.0
83;0.14908136482939632;0.19794513204944933;0.021334071090738614;-1.0
84;0.1636460554371002;0.00043384816621249854;0.007134322824185892;-1.0
85;0.1629591308846353;0.0005791029582698617;0.003970718584418467;-1.0
86;0.16753926701570682;8.443431392200409e-05;0.0067480447422438965;-1.0
87;0.16220556745182013;0.0007949515543708201;0.003102515321764269;-1.0
88;0.1490280777537797;0.20242955870743842;0.057986554389734754;-1.0
89;0.16279069767441862;0.0006215959202001112;0.01186988513122221;-1.0
90;0.161834475487612;0.0009291680611493767;0.002041416534091379;-1.0
91;0.15922228060956384;0.0027862897409001467;0.016267434034319374;-1.0
92;0.16304347826086957;0.0005589278133139387;0.005325988851804408;-1.0
93;0.17066666666666666;2.2673647432386787e-05;0.0021529448879360163;-1.0
94;0.1641321447299423;0.0003536617204721098;0.003691605320048816;-1.0
95;0.15978552278820377;0.0021988219624283372;0.015555178643808867;-1.0
96;0.1533044420368364;0.033535091263030455;0.051273629882217696;-1.0
97;0.1743455497382199;4.828747457781826e-06;0.0022666075392820556;-1.0
98;0.17662203913491245;1.8543652079249236e-06;0.0009324742359477247;-1.0
99;0.15881418740074113;0.0033077717777696388;0.007653553703063991;-1.0
100;0.16338477913783928;0.00048421845645365023;0.006279218903743093;-1.0
