h;risk;rho_lam;rho_mv2;rho_mv2u
25;0.2134107027724049;9.547001612230019e-19;0.0010445330377554423;0.00025003661106131014
26;0.18673535093367674;1.5681287343151426e-13;0.0043051570321482515;0.006073807660683446
27;0.236174365647365;3.381881314455318e-23;0.0013359869579815807;0.00026985030035416735
28;0.19096774193548388;2.3327734787571582e-14;0.005931938656716484;0.004417175495266035
29;0.13824289405684753;0.0004748274876297704;0.02704458091839598;0.04726405614229694
30;0.20759659462999344;1.3080685552795653e-17;0.0025198932971040667;0.0008363063516255883
31;0.22819672131147542;1.2272482096730897e-21;0.0016830773918258815;0.0003259149560208606
32;0.254380272550292;9.323385042555269e-27;0.0014448268809881192;0.00014157475273645162
33;0.18181818181818182;1.4347538140336786e-12;0.008135699180037533;0.0036362032579986023
34;0.16536458333333334;2.364580355616682e-09;0.008239094875076448;0.007454331159009713
35;0.27788523533204385;2.365524336235937e-31;7.405626056257237e-05;1.2448098158718336e-05
36;0.19392372333548805;6.1648801042625295e-15;0.007531954540715907;0.003134467068665196
37;0.27219321148825065;3.0677589890854998e-30;0.00013520439721434086;1.2789414708655616e-05
38;0.14482306684141547;2.4546683421523056e-05;0.053356849386814086;0.07676853755248403
39;0.2804957599478147;7.303357298556188e-32;0.00010959333821038227;1.1263504997392877e-05
40;0.20194805194805196;1.6635006219660224e-16;0.0020428921186757126;0.0011473599154149933
41;0.15584415584415584;1.7185817212271767e-07;0.020547789529617;0.024920099433741242
42;0.14912846998063267;3.5335275504549155e-06;0.03139665832206913;0.049594989357818656
43;0.2114508783344177;2.307003168910728e-18;0.0006445331437068013;0.0002444062626073764
44;0.24562540505508748;4.800747655614449e-25;0.0021334255400463757;0.00011633800792675502
45;0.21437740693196405;6.1781551914147205e-19;0.0036972068316661567;0.0017649028939482792
46;0.16052631578947368;2.0879642820978284e-08;0.04875020601229486;0.0559658140114912
47;0.16861979166666666;5.461373196323207e-10;0.01277643321683498;0.011952873062769105
48;0.13743455497382198;0.0006832518122872404;0.049567690579843234;0.08976550088241388
49;0.19844861021331608;8.039466807209593e-16;0.002795128945812102;0.0008527343457202844
50;0.22437137330754353;6.868426704079147e-21;0.0014301023171173317;0.0003381858381162651
51;0.20220349967595594;1.482785421084717e-16;0.005708984934411565;0.0020479283248775425
52;0.16298701298701299;6.896236840242898e-09;0.028976815269455516;0.02424811284798595
53;0.1945348080676643;4.682162637242749e-15;0.006572096777683612;0.004933111777717961
54;0.17605177993527507;1.9240371773278558e-11;0.014485655443240656;0.010763651892779353
55;0.18116883116883117;1.921928415956443e-12;0.010765064082240967;0.009059544964768221
56;0.20532813515269654;3.632080324041824e-17;0.0011071353553882975;0.0005372669502686086
57;0.21727917472598324;1.6730565532017597e-19;0.0031381950958690344;0.0009465154076306053
58;0.2145192936559843;5.79585333940535e-19;0.0011852099958974507;0.0008096266492216684
59;0.23682498373454783;2.5231945335221176e-23;0.0009160557192088643;0.0001611688836978136
60;0.2463022508038585;3.5397555247966006e-25;0.0002409745853989835;3.251088034014029e-05
61;0.17363344051446947;5.715347528861214e-11;0.015279288306195621;0.013661511712455558
62;0.22091503267973855;3.255625934432939e-20;0.0019073015355818748;0.0005999975085168331
63;0.20714285714285716;1.6045173127549537e-17;0.002301577848221506;0.0013529163035777177
64;0.19546925566343043;3.0742915775400578e-15;0.0021516549099733773;0.0024568218827974715
65;0.17769130998702984;9.197199805137955e-12;0.02097366095268753;0.012674268293151615
66;0.1710952689565781;1.7918480637593024e-10;0.029452148078691374;0.022471357682071296
67;0.17014341590612778;2.7504623431618667e-10;0.006494233893519439;0.010832952822402774
68;0.2649739583333333;7.912542620363763e-29;0.0002531789805024838;5.372287512665294e-05
69;0.15310077519379844;5.909501174084209e-07;0.01466742728537815;0.025127209269896787
70;0.23026744944553162;4.831339199549454e-22;0.001466682686176958;0.0003020751316747841
