repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
14;54045;13512;126;3;0.17325;0.29478;0.33702;-1.00000;0.15226;0.62620;-1.00000;-1.00000;1.00000;0.69105;-1.00000;-1.00000;-1.00000;0.29011;0.29478;0.33702;-1.00000;0.15226;0.60054;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06442;-1.00000;0.17244;0.29478;0.33702;-1.00000;0.15226;0.61727;-1.00000;-1.00000;1.00000;0.68264;-1.00000;0.11936;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
15;54045;13512;126;3;0.17259;0.29554;0.33766;-1.00000;0.15272;0.62704;-1.00000;-1.00000;1.00000;0.69270;-1.00000;-1.00000;-1.00000;0.27983;0.29554;0.33766;-1.00000;0.15272;0.59314;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06542;-1.00000;0.17029;0.29554;0.33766;-1.00000;0.15272;0.61878;-1.00000;-1.00000;1.00000;0.68436;-1.00000;0.11891;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
16;54045;13512;126;3;0.17525;0.29409;0.33556;-1.00000;0.15181;0.62715;-1.00000;-1.00000;1.00000;0.69224;-1.00000;-1.00000;-1.00000;0.29159;0.29409;0.33556;-1.00000;0.15181;0.58925;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06709;-1.00000;0.17644;0.29409;0.33556;-1.00000;0.15181;0.61599;-1.00000;-1.00000;1.00000;0.68133;-1.00000;0.12042;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
17;54045;13512;126;3;0.16933;0.29526;0.33714;-1.00000;0.15225;0.62788;-1.00000;-1.00000;1.00000;0.69269;-1.00000;-1.00000;-1.00000;0.28145;0.29526;0.33714;-1.00000;0.15225;0.59257;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06684;-1.00000;0.16992;0.29526;0.33714;-1.00000;0.15225;0.61829;-1.00000;-1.00000;1.00000;0.68291;-1.00000;0.11986;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
18;54045;13512;126;3;0.17377;0.29474;0.33707;-1.00000;0.15157;0.62563;-1.00000;-1.00000;1.00000;0.68975;-1.00000;-1.00000;-1.00000;0.28264;0.29474;0.33707;-1.00000;0.15157;0.59463;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06642;-1.00000;0.17274;0.29474;0.33707;-1.00000;0.15157;0.61721;-1.00000;-1.00000;1.00000;0.68016;-1.00000;0.12028;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
19;54045;13512;126;3;0.17103;0.29622;0.33879;-1.00000;0.15289;0.62701;-1.00000;-1.00000;1.00000;0.69285;-1.00000;-1.00000;-1.00000;0.28582;0.29622;0.33879;-1.00000;0.15289;0.60231;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06534;-1.00000;0.17185;0.29622;0.33879;-1.00000;0.15289;0.62018;-1.00000;-1.00000;1.00000;0.68531;-1.00000;0.11918;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
20;54045;13512;126;3;0.17029;0.29482;0.33718;-1.00000;0.15192;0.62738;-1.00000;-1.00000;1.00000;0.69218;-1.00000;-1.00000;-1.00000;0.28242;0.29482;0.33718;-1.00000;0.15192;0.59397;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06677;-1.00000;0.16881;0.29482;0.33718;-1.00000;0.15192;0.61749;-1.00000;-1.00000;1.00000;0.68188;-1.00000;0.12050;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
21;54045;13512;126;3;0.17200;0.29530;0.33713;-1.00000;0.15249;0.62645;-1.00000;-1.00000;1.00000;0.69328;-1.00000;-1.00000;-1.00000;0.28819;0.29530;0.33713;-1.00000;0.15249;0.59930;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06487;-1.00000;0.17214;0.29530;0.33713;-1.00000;0.15249;0.61836;-1.00000;-1.00000;1.00000;0.68391;-1.00000;0.11973;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
22;54045;13512;126;3;0.17081;0.29488;0.33730;-1.00000;0.15201;0.62554;-1.00000;-1.00000;1.00000;0.68921;-1.00000;-1.00000;-1.00000;0.27960;0.29488;0.33730;-1.00000;0.15201;0.58933;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06723;-1.00000;0.17126;0.29488;0.33730;-1.00000;0.15201;0.61749;-1.00000;-1.00000;1.00000;0.68144;-1.00000;0.11922;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
23;54045;13512;126;3;0.17251;0.29628;0.33877;-1.00000;0.15286;0.62794;-1.00000;-1.00000;1.00000;0.69401;-1.00000;-1.00000;-1.00000;0.28464;0.29628;0.33877;-1.00000;0.15286;0.59605;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06668;-1.00000;0.17281;0.29628;0.33877;-1.00000;0.15286;0.62032;-1.00000;-1.00000;1.00000;0.68523;-1.00000;0.11930;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
24;54045;13512;126;3;0.16770;0.29627;0.33846;-1.00000;0.15267;0.62867;-1.00000;-1.00000;1.00000;0.69419;-1.00000;-1.00000;-1.00000;0.28042;0.29627;0.33846;-1.00000;0.15267;0.59259;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06697;-1.00000;0.16970;0.29627;0.33846;-1.00000;0.15267;0.62031;-1.00000;-1.00000;1.00000;0.68469;-1.00000;0.11971;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
25;54045;13512;126;3;0.17377;0.29427;0.33693;-1.00000;0.15144;0.62565;-1.00000;-1.00000;1.00000;0.68974;-1.00000;-1.00000;-1.00000;0.29026;0.29427;0.33693;-1.00000;0.15144;0.59928;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06483;-1.00000;0.17436;0.29427;0.33693;-1.00000;0.15144;0.61638;-1.00000;-1.00000;1.00000;0.67965;-1.00000;0.12035;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
26;54045;13512;126;3;0.17118;0.29509;0.33648;-1.00000;0.15252;0.62746;-1.00000;-1.00000;1.00000;0.69356;-1.00000;-1.00000;-1.00000;0.29107;0.29509;0.33648;-1.00000;0.15252;0.59214;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06667;-1.00000;0.17318;0.29509;0.33648;-1.00000;0.15252;0.61793;-1.00000;-1.00000;1.00000;0.68391;-1.00000;0.11958;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
27;54045;13512;126;3;0.17318;0.29492;0.33640;-1.00000;0.15253;0.62640;-1.00000;-1.00000;1.00000;0.69407;-1.00000;-1.00000;-1.00000;0.28797;0.29492;0.33640;-1.00000;0.15253;0.59863;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06596;-1.00000;0.17296;0.29492;0.33640;-1.00000;0.15253;0.61765;-1.00000;-1.00000;1.00000;0.68418;-1.00000;0.11990;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
28;54045;13512;126;3;0.17022;0.29571;0.33876;-1.00000;0.15237;0.62624;-1.00000;-1.00000;1.00000;0.69023;-1.00000;-1.00000;-1.00000;0.28057;0.29571;0.33876;-1.00000;0.15237;0.60023;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06627;-1.00000;0.17029;0.29571;0.33876;-1.00000;0.15237;0.61905;-1.00000;-1.00000;1.00000;0.68275;-1.00000;0.11884;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
29;54045;13512;126;3;0.17170;0.29512;0.33696;-1.00000;0.15217;0.62671;-1.00000;-1.00000;1.00000;0.69125;-1.00000;-1.00000;-1.00000;0.28700;0.29512;0.33696;-1.00000;0.15217;0.60167;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06487;-1.00000;0.17473;0.29512;0.33696;-1.00000;0.15217;0.61799;-1.00000;-1.00000;1.00000;0.68238;-1.00000;0.11963;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
30;54045;13512;126;3;0.16948;0.29554;0.33752;-1.00000;0.15332;0.62704;-1.00000;-1.00000;1.00000;0.69504;-1.00000;-1.00000;-1.00000;0.29078;0.29554;0.33752;-1.00000;0.15332;0.60403;-1.00000;-1.00000;1.00000;0.91242;-1.00000;0.06314;-1.00000;0.17200;0.29554;0.33752;-1.00000;0.15332;0.61878;-1.00000;-1.00000;1.00000;0.68700;-1.00000;0.11887;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
31;54045;13512;126;3;0.17081;0.29661;0.33872;-1.00000;0.15290;0.63025;-1.00000;-1.00000;1.00000;0.69582;-1.00000;-1.00000;-1.00000;0.28227;0.29661;0.33872;-1.00000;0.15290;0.59666;-1.00000;-1.00000;1.00000;1.00000;-1.00000;0.06560;-1.00000;0.16948;0.29661;0.33872;-1.00000;0.15290;0.62103;-1.00000;-1.00000;1.00000;0.68596;-1.00000;0.12012;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
