h;risk;rho_lam;rho_mv2;rho_mv2u
1;0.1868583162217659;3.8116207021304244e-07;0.011783608520363744;-1.0
2;0.18538474490654994;1.2536763135384835e-06;0.003073668628433355;-1.0
3;0.17015484090522376;0.27691997246959904;0.02707187924851948;-1.0
4;0.19017675050985725;2.6101896066589655e-08;0.004125114276725268;-1.0
5;0.19257267686103177;3.7665366724502454e-09;0.0022267584956702806;-1.0
6;0.1786142001710864;0.00029782941455036474;0.02178873910483785;-1.0
7;0.18511515984874527;1.558772511322225e-06;0.005900975192047271;-1.0
8;0.18569940992710865;9.722312065313545e-07;0.0035618840475349525;-1.0
9;0.1890420282457036;6.528986440051935e-08;0.003500303983659095;-1.0
10;0.186512655002548;5.039669979383322e-07;0.02807070057612424;-1.0
11;0.17795036299172717;0.0005092228226149587;0.02171580260281421;-1.0
12;0.19119669876203577;1.1449130687382563e-08;0.0019949500640955476;-1.0
13;0.17456021650879566;0.007879692487665176;0.0146383722261965;-1.0
14;0.1977038662839777;5.962238336079359e-11;0.0005908986975661351;-1.0
15;0.18357406785354383;5.414414110233907e-06;0.023891666774545118;-1.0
16;0.191757779646762;7.2759447799776274e-09;0.008607541725960574;-1.0
17;0.18128062172664303;3.453989745777389e-05;0.009933779250318603;-1.0
18;0.19486659912191828;5.902086224563496e-10;0.0036460566524283873;-1.0
19;0.1776597567243447;0.0006439935446999608;0.01756438463300985;-1.0
20;0.1962648556876061;1.9070308996857012e-10;0.003211728687033007;-1.0
21;0.18008510638297873;9.074590335275101e-05;0.013484319587058856;-1.0
22;0.18781985670419651;1.7526911875188278e-07;0.003105994838030433;-1.0
23;0.18617652041334914;6.612285955117687e-07;0.0032001306621064927;-1.0
24;0.18790131801284218;1.6410456175305855e-07;0.00547376728506282;-1.0
25;0.19405267629566694;1.1392284748196638e-09;0.0019511835254470233;-1.0
26;0.17484190736626218;0.006275726804575141;0.029988198379993173;-1.0
27;0.16966136834830683;0.41258520994342684;0.041453407022836924;-1.0
28;0.17803289924605895;0.00047637165511296817;0.03453670380760192;-1.0
29;0.19127916879577583;1.0711093292469683e-08;0.0008660324763196134;-1.0
30;0.17992424242424243;0.00010334135326127562;0.013284897697282695;-1.0
31;0.17966101694915254;0.0001278320891363675;0.02464074169280032;-1.0
32;0.1934065934065934;1.9200879775633164e-09;0.010440370689014619;-1.0
33;0.17799188640973632;0.0004924218377463628;0.010046723124029324;-1.0
34;0.19030672767327572;2.349974271306812e-08;0.008200734749650683;-1.0
35;0.1873713109128346;2.5182566532494836e-07;0.003177740927877673;-1.0
36;0.19229475100942126;4.714832844794309e-09;0.0014556928396910528;-1.0
37;0.18701122067324039;3.368647357300896e-07;0.013752879065247513;-1.0
38;0.19771603886142833;5.903886214947677e-11;0.0002509782838788571;-1.0
39;0.17394270122783084;0.0129776243980986;0.04967405941685419;-1.0
40;0.19177614741511687;7.168761795386306e-09;0.002240682023820858;-1.0
41;0.18184914013281117;2.1818661343021467e-05;0.008960124930433522;-1.0
42;0.18697801261291971;3.460256143858907e-07;0.0022479512778146252;-1.0
43;0.19093522746490782;1.4142386903600746e-08;0.0011273440247687426;-1.0
44;0.18556701030927836;1.082003197163818e-06;0.0027487367927041327;-1.0
45;0.18491401328111698;1.8338550697093347e-06;0.01391103074544393;-1.0
46;0.18395103706222374;3.992758875594769e-06;0.004516004853930122;-1.0
47;0.18953252032520326;4.392707032869034e-08;0.005172700386547834;-1.0
48;0.19879310344827586;2.4728417831035464e-11;0.0011885387263743303;-1.0
49;0.18532296246195468;1.3178466055931777e-06;0.0033740787862673164;-1.0
50;0.1976980365605958;5.990388388068996e-11;8.954102321097463e-05;-1.0
51;0.18270361041141897;1.0939430932265523e-05;0.00470495268233818;-1.0
52;0.18060998466519;5.9380984355307406e-05;0.02077450535273181;-1.0
53;0.1854170191169007;1.2214070138705125e-06;0.010011211116405305;-1.0
54;0.18491525423728813;1.8320172519631036e-06;0.0036729454899171758;-1.0
55;0.19470827679782904;6.707501942303301e-10;0.004553185861075531;-1.0
56;0.17791617572799193;0.0005234849021617295;0.022845331294726965;-1.0
57;0.18413978494623656;3.4280054717457842e-06;0.014344019394253013;-1.0
58;0.1870685300555649;3.2162196743270697e-07;0.0011154002091541201;-1.0
59;0.18234393604354482;1.4628653768135988e-05;0.008594949580373256;-1.0
60;0.179539641943734;0.00014100364532038202;0.00699904422460079;-1.0
61;0.17281651997291808;0.03223828078026947;0.030393249993566556;-1.0
62;0.18160176840673356;2.664592295300361e-05;0.006207944673760844;-1.0
63;0.1914821700185905;9.090771301853457e-09;0.008386979290566013;-1.0
64;0.17618719889883;0.0021164188664226356;0.020613099158674982;-1.0
65;0.17987442728661124;0.00010758562857177112;0.002990157689221845;-1.0
66;0.19469477979935385;6.781049270295541e-10;0.004475831245153729;-1.0
67;0.1881956155143339;1.293754121949946e-07;0.004385291423822889;-1.0
68;0.2065601345668629;4.6531535349398725e-14;0.00036825288564955105;-1.0
