repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
26;46807;11702;48;11;0.00128;0.01992;0.03477;-1.00000;0.00281;0.05482;-1.00000;-1.00000;0.03278;0.02848;-1.00000;-1.00000;-1.00000;0.01444;0.01992;0.03477;-1.00000;0.00281;0.03900;-1.00000;-1.00000;0.06022;0.05520;-1.00000;0.26649;-1.00000;0.00111;0.01992;0.03477;-1.00000;0.00281;0.04951;-1.00000;-1.00000;0.03018;0.02649;-1.00000;0.61823;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
27;46807;11702;48;11;0.00120;0.02007;0.03511;-1.00000;0.00286;0.05424;-1.00000;-1.00000;0.03279;0.02852;-1.00000;-1.00000;-1.00000;0.00427;0.02007;0.03511;-1.00000;0.00286;0.04187;-1.00000;-1.00000;0.04847;0.04387;-1.00000;0.24964;-1.00000;0.00085;0.02007;0.03511;-1.00000;0.00286;0.04985;-1.00000;-1.00000;0.03046;0.02672;-1.00000;0.61503;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
28;46807;11702;48;11;0.00128;0.01959;0.03421;-1.00000;0.00278;0.05243;-1.00000;-1.00000;0.03200;0.02794;-1.00000;-1.00000;-1.00000;0.01461;0.01959;0.03421;-1.00000;0.00278;0.03801;-1.00000;-1.00000;0.09564;0.08955;-1.00000;0.27885;-1.00000;0.00120;0.01959;0.03421;-1.00000;0.00278;0.04875;-1.00000;-1.00000;0.02977;0.02616;-1.00000;0.61835;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
29;46807;11702;48;11;0.00128;0.01992;0.03473;-1.00000;0.00281;0.05424;-1.00000;-1.00000;0.03265;0.02840;-1.00000;-1.00000;-1.00000;0.00410;0.01992;0.03473;-1.00000;0.00281;0.03753;-1.00000;-1.00000;0.06665;0.06149;-1.00000;0.27597;-1.00000;0.00145;0.01992;0.03473;-1.00000;0.00281;0.04951;-1.00000;-1.00000;0.03014;0.02646;-1.00000;0.61832;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
30;46807;11702;48;11;0.00128;0.02001;0.03500;-1.00000;0.00283;0.05407;-1.00000;-1.00000;0.03257;0.02834;-1.00000;-1.00000;-1.00000;0.01846;0.02001;0.03500;-1.00000;0.00283;0.03865;-1.00000;-1.00000;0.10405;0.09773;-1.00000;0.27915;-1.00000;0.00137;0.02001;0.03500;-1.00000;0.00283;0.04968;-1.00000;-1.00000;0.03021;0.02651;-1.00000;0.61602;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
31;46807;11702;48;11;0.00162;0.01996;0.03503;-1.00000;0.00280;0.05293;-1.00000;-1.00000;0.03194;0.02785;-1.00000;-1.00000;-1.00000;0.01786;0.01996;0.03503;-1.00000;0.00280;0.03949;-1.00000;-1.00000;0.10508;0.09859;-1.00000;0.27566;-1.00000;0.00145;0.01996;0.03503;-1.00000;0.00280;0.04956;-1.00000;-1.00000;0.02994;0.02627;-1.00000;0.61676;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
32;46807;11702;48;11;0.00120;0.01843;0.03217;-1.00000;0.00248;0.05267;-1.00000;-1.00000;0.03128;0.02728;-1.00000;-1.00000;-1.00000;0.01171;0.01843;0.03217;-1.00000;0.00248;0.02987;-1.00000;-1.00000;0.08452;0.08000;-1.00000;0.31799;-1.00000;0.00103;0.01843;0.03217;-1.00000;0.00248;0.04625;-1.00000;-1.00000;0.02797;0.02468;-1.00000;0.64337;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
33;46807;11702;48;11;0.00162;0.01970;0.03457;-1.00000;0.00273;0.05379;-1.00000;-1.00000;0.03180;0.02767;-1.00000;-1.00000;-1.00000;0.00564;0.01970;0.03457;-1.00000;0.00273;0.04018;-1.00000;-1.00000;0.05806;0.05303;-1.00000;0.26095;-1.00000;0.00145;0.01970;0.03457;-1.00000;0.00273;0.04901;-1.00000;-1.00000;0.02951;0.02591;-1.00000;0.62119;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
34;46807;11702;48;11;0.00077;0.01906;0.03359;-1.00000;0.00255;0.05318;-1.00000;-1.00000;0.03122;0.02719;-1.00000;-1.00000;-1.00000;0.01342;0.01906;0.03359;-1.00000;0.00255;0.03686;-1.00000;-1.00000;0.06100;0.05620;-1.00000;0.27551;-1.00000;0.00085;0.01906;0.03359;-1.00000;0.00255;0.04762;-1.00000;-1.00000;0.02835;0.02495;-1.00000;0.63634;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
35;46807;11702;48;11;0.00154;0.01903;0.03351;-1.00000;0.00266;0.05316;-1.00000;-1.00000;0.03161;0.02754;-1.00000;-1.00000;-1.00000;0.01290;0.01903;0.03351;-1.00000;0.00266;0.03412;-1.00000;-1.00000;0.07942;0.07432;-1.00000;0.29306;-1.00000;0.00171;0.01903;0.03351;-1.00000;0.00266;0.04755;-1.00000;-1.00000;0.02903;0.02556;-1.00000;0.62838;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
36;46807;11702;48;11;0.00111;0.01945;0.03403;-1.00000;0.00273;0.05382;-1.00000;-1.00000;0.03233;0.02814;-1.00000;-1.00000;-1.00000;0.01205;0.01945;0.03403;-1.00000;0.00273;0.03395;-1.00000;-1.00000;0.09451;0.08917;-1.00000;0.29873;-1.00000;0.00094;0.01945;0.03403;-1.00000;0.00273;0.04847;-1.00000;-1.00000;0.02958;0.02600;-1.00000;0.62402;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
37;46807;11702;48;11;0.00120;0.01997;0.03500;-1.00000;0.00274;0.05540;-1.00000;-1.00000;0.03276;0.02842;-1.00000;-1.00000;-1.00000;0.01256;0.01997;0.03500;-1.00000;0.00274;0.03771;-1.00000;-1.00000;0.09620;0.09013;-1.00000;0.28065;-1.00000;0.00103;0.01997;0.03500;-1.00000;0.00274;0.04963;-1.00000;-1.00000;0.02984;0.02618;-1.00000;0.62441;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
38;46807;11702;48;11;0.00103;0.01908;0.03324;-1.00000;0.00269;0.05505;-1.00000;-1.00000;0.03324;0.02887;-1.00000;-1.00000;-1.00000;0.01162;0.01908;0.03324;-1.00000;0.00269;0.03133;-1.00000;-1.00000;0.08814;0.08333;-1.00000;0.31032;-1.00000;0.00077;0.01908;0.03324;-1.00000;0.00269;0.04770;-1.00000;-1.00000;0.02954;0.02602;-1.00000;0.63121;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
39;46807;11702;48;11;0.00162;0.01970;0.03453;-1.00000;0.00269;0.05410;-1.00000;-1.00000;0.03195;0.02778;-1.00000;-1.00000;-1.00000;0.01367;0.01970;0.03453;-1.00000;0.00269;0.03629;-1.00000;-1.00000;0.08517;0.07957;-1.00000;0.28408;-1.00000;0.00137;0.01970;0.03453;-1.00000;0.00269;0.04901;-1.00000;-1.00000;0.02937;0.02579;-1.00000;0.62666;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
40;46807;11702;48;11;0.00111;0.01904;0.03333;-1.00000;0.00267;0.05396;-1.00000;-1.00000;0.03234;0.02814;-1.00000;-1.00000;-1.00000;0.01154;0.01904;0.03333;-1.00000;0.00267;0.03194;-1.00000;-1.00000;0.08963;0.08469;-1.00000;0.30769;-1.00000;0.00111;0.01904;0.03333;-1.00000;0.00267;0.04759;-1.00000;-1.00000;0.02929;0.02580;-1.00000;0.62920;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
41;46807;11702;48;11;0.00145;0.01866;0.03270;-1.00000;0.00246;0.05307;-1.00000;-1.00000;0.03110;0.02709;-1.00000;-1.00000;-1.00000;0.01393;0.01866;0.03270;-1.00000;0.00246;0.03548;-1.00000;-1.00000;0.08355;0.07813;-1.00000;0.28679;-1.00000;0.00103;0.01866;0.03270;-1.00000;0.00246;0.04674;-1.00000;-1.00000;0.02786;0.02456;-1.00000;0.64384;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
42;46807;11702;48;11;0.00094;0.01961;0.03428;-1.00000;0.00281;0.05360;-1.00000;-1.00000;0.03251;0.02831;-1.00000;-1.00000;-1.00000;0.01393;0.01961;0.03428;-1.00000;0.00281;0.03475;-1.00000;-1.00000;0.09481;0.08932;-1.00000;0.29416;-1.00000;0.00068;0.01961;0.03428;-1.00000;0.00281;0.04880;-1.00000;-1.00000;0.03013;0.02648;-1.00000;0.61795;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
43;46807;11702;48;11;0.00060;0.01964;0.03421;-1.00000;0.00275;0.05458;-1.00000;-1.00000;0.03278;0.02850;-1.00000;-1.00000;-1.00000;0.01530;0.01964;0.03421;-1.00000;0.00275;0.03867;-1.00000;-1.00000;0.09535;0.08913;-1.00000;0.27634;-1.00000;0.00068;0.01964;0.03421;-1.00000;0.00275;0.04890;-1.00000;-1.00000;0.02979;0.02618;-1.00000;0.62355;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
44;46807;11702;48;11;0.00128;0.01951;0.03422;-1.00000;0.00268;0.05267;-1.00000;-1.00000;0.03133;0.02731;-1.00000;-1.00000;-1.00000;0.01213;0.01951;0.03422;-1.00000;0.00268;0.03528;-1.00000;-1.00000;0.09688;0.09126;-1.00000;0.29292;-1.00000;0.00111;0.01951;0.03422;-1.00000;0.00268;0.04859;-1.00000;-1.00000;0.02916;0.02562;-1.00000;0.62516;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
45;46807;11702;48;11;0.00111;0.01949;0.03405;-1.00000;0.00276;0.05440;-1.00000;-1.00000;0.03266;0.02840;-1.00000;-1.00000;-1.00000;0.01290;0.01949;0.03405;-1.00000;0.00276;0.03317;-1.00000;-1.00000;0.06349;0.05903;-1.00000;0.29417;-1.00000;0.00103;0.01949;0.03405;-1.00000;0.00276;0.04858;-1.00000;-1.00000;0.02983;0.02623;-1.00000;0.62221;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
46;46807;11702;48;11;0.00094;0.01910;0.03337;-1.00000;0.00271;0.05278;-1.00000;-1.00000;0.03210;0.02800;-1.00000;-1.00000;-1.00000;0.01495;0.01910;0.03337;-1.00000;0.00271;0.03816;-1.00000;-1.00000;0.06896;0.06360;-1.00000;0.27478;-1.00000;0.00111;0.01910;0.03337;-1.00000;0.00271;0.04771;-1.00000;-1.00000;0.02947;0.02596;-1.00000;0.62525;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
47;46807;11702;48;11;0.00120;0.01946;0.03411;-1.00000;0.00263;0.05395;-1.00000;-1.00000;0.03130;0.02721;-1.00000;-1.00000;-1.00000;0.01359;0.01946;0.03411;-1.00000;0.00263;0.03617;-1.00000;-1.00000;0.09975;0.09395;-1.00000;0.28912;-1.00000;0.00103;0.01946;0.03411;-1.00000;0.00263;0.04847;-1.00000;-1.00000;0.02883;0.02533;-1.00000;0.62861;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
48;46807;11702;48;11;0.00162;0.01969;0.03467;-1.00000;0.00266;0.05316;-1.00000;-1.00000;0.03140;0.02735;-1.00000;-1.00000;-1.00000;0.01521;0.01969;0.03467;-1.00000;0.00266;0.03383;-1.00000;-1.00000;0.09414;0.08883;-1.00000;0.29940;-1.00000;0.00111;0.01969;0.03467;-1.00000;0.00266;0.04900;-1.00000;-1.00000;0.02909;0.02553;-1.00000;0.62692;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
49;46807;11702;48;11;0.00154;0.01952;0.03408;-1.00000;0.00275;0.05375;-1.00000;-1.00000;0.03228;0.02810;-1.00000;-1.00000;-1.00000;0.01325;0.01952;0.03408;-1.00000;0.00275;0.03609;-1.00000;-1.00000;0.09977;0.09399;-1.00000;0.28957;-1.00000;0.00154;0.01952;0.03408;-1.00000;0.00275;0.04860;-1.00000;-1.00000;0.02964;0.02606;-1.00000;0.62166;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
50;46807;11702;48;11;0.00111;0.01978;0.03467;-1.00000;0.00275;0.05478;-1.00000;-1.00000;0.03259;0.02831;-1.00000;-1.00000;-1.00000;0.01384;0.01978;0.03467;-1.00000;0.00275;0.03488;-1.00000;-1.00000;0.09680;0.09127;-1.00000;0.29442;-1.00000;0.00111;0.01978;0.03467;-1.00000;0.00275;0.04921;-1.00000;-1.00000;0.02978;0.02615;-1.00000;0.62220;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
