h;risk;rho_lam;rho_mv2;rho_mv2u
1;0.23690205011389523;7.791569130487142e-10;0.004440330970683336;-1.0
2;0.2315586605637196;1.8919817088145727e-06;0.01568128060920753;-1.0
3;0.23106702153399467;3.876088600847489e-06;0.007774266660909311;-1.0
4;0.2338202573280449;6.983732088174427e-08;0.01206460265837997;-1.0
5;0.23228899326909108;6.519530911873593e-07;0.015150339616574674;-1.0
6;0.22870546840639203;0.00012149269891004818;0.011888975347021326;-1.0
7;0.23720410246439508;5.014877918567366e-10;0.0032805030836899492;-1.0
8;0.23251178844003695;4.7104780799922413e-07;0.010601569619487357;-1.0
9;0.23325567850902737;1.5913846563914395e-07;0.008186126731341321;-1.0
10;0.23073920468406928;6.252897326225413e-06;0.015455188619183559;-1.0
11;0.2309301420509827;4.7327479213310265e-06;0.0327741647566203;-1.0
12;0.23781553398058253;2.0553668701504595e-10;0.003477043872601923;-1.0
13;0.2365340715916266;1.3327750809229967e-09;0.0016362647040521845;-1.0
14;0.2351027147783012;1.0754485531685275e-08;0.006179193379771997;-1.0
15;0.23285880302149914;2.8393223905833293e-07;0.006366433509017906;-1.0
16;0.23745004386392435;3.5030373203719576e-10;0.004590522649814663;-1.0
17;0.22750399767408053;0.0007010341331586673;0.016993891763776026;-1.0
18;0.23769771528998243;2.4408051390048704e-10;0.007759520132017959;-1.0
19;0.23891001267427123;4.163752673526596e-11;0.004906501435945625;-1.0
20;0.23633727953611983;1.7759634047639834e-09;0.0033042005168203614;-1.0
21;0.2337421214638198;7.826910456215686e-08;0.015986949029068723;-1.0
22;0.23186012627489072;1.2187763947464916e-06;0.012643234251694002;-1.0
23;0.23710490595307349;5.795702490263971e-10;0.001550925291308815;-1.0
24;0.23220388633922467;7.38134740607929e-07;0.013358144955776386;-1.0
25;0.22660675913264308;0.00259527003551015;0.0209158517949382;-1.0
26;0.23445791344140987;2.7548758057086136e-08;0.00222642880068961;-1.0
27;0.22663506191950464;0.0024902983898801756;0.015417676867144701;-1.0
28;0.2418525703200776;5.691600135741419e-13;0.003945777789502876;-1.0
29;0.23122683830700214;3.070026691832029e-06;0.018746868285619524;-1.0
30;0.22793085080625636;0.00037610348390608754;0.021162581937241156;-1.0
31;0.2302158273381295;1.3417320569415413e-05;0.026610842250489857;-1.0
32;0.23257856724575443;4.273241430034183e-07;0.009930024957473685;-1.0
33;0.23181552262090482;1.3007162780136479e-06;0.021252359193234763;-1.0
34;0.23067972461941239;6.81969189109598e-06;0.012303935540342429;-1.0
35;0.23460696033098077;2.2165305177774734e-08;0.0023974644027073737;-1.0
36;0.2379814724524622;1.613464519446725e-10;0.005439656223813132;-1.0
37;0.23659520684458704;1.2190591174355469e-09;0.0008977715028329875;-1.0
38;0.2364658556681045;1.4722274248036625e-09;0.004821878990529593;-1.0
39;0.23600561226958247;2.8811179407184105e-09;0.003237774212452763;-1.0
40;0.23730625334045966;4.3205886004927494e-10;0.008757662448650831;-1.0
41;0.24143619602134886;1.044786009220459e-12;0.003265479380527697;-1.0
42;0.2231437024103982;0.4056897859947509;0.025455806814917707;-1.0
43;0.23525141557373083;8.657262716971672e-09;0.0060077412577944495;-1.0
44;0.22854657904909162;0.00015318426676709328;0.009639100706716093;-1.0
45;0.23317706807305402;1.7847550729153156e-07;0.01199420664210959;-1.0
46;0.23141818181818183;2.3222924781608374e-06;0.015093945612675123;-1.0
47;0.23521407396607863;9.141938293786499e-09;0.0020234822848440247;-1.0
48;0.23303309089157556;2.201887028829016e-07;0.016760886515287614;-1.0
49;0.23233794610342315;6.0701915337952e-07;0.0067735688426160635;-1.0
50;0.23250608272506082;4.749849286401319e-07;0.005466519190316301;-1.0
51;0.23475180746275898;1.7943458400011496e-08;0.012810029657957654;-1.0
52;0.23256491142926475;4.359222545752892e-07;0.0039856970863208895;-1.0
53;0.23240255962769052;5.524165062315912e-07;0.010390096167598844;-1.0
54;0.2330557707203718;2.1302289395184268e-07;0.007831403729188101;-1.0
55;0.22995098039215686;1.9745082922620693e-05;0.03378523030090551;-1.0
56;0.23035913342703437;1.0886156094152695e-05;0.018656302581469997;-1.0
57;0.23150080062108788;2.0586094655465544e-06;0.013472258842153242;-1.0
58;0.23072032862242653;6.427471837668718e-06;0.024860145607808033;-1.0
59;0.22816805744226665;0.0002660882177083898;0.022234755074852102;-1.0
60;0.22934798463558126;4.75866923775052e-05;0.02453099711573909;-1.0
61;0.23259754090425017;4.156585451249555e-07;0.008788711314002171;-1.0
62;0.22289038818812945;0.5870575925145438;0.015457849640332807;-1.0
63;0.23162583518930957;1.7153731415985901e-06;0.008505409981172947;-1.0
64;0.24115302352712426;1.5791763181100236e-12;0.0021384416857684425;-1.0
65;0.2378307265019734;2.010315241980145e-10;0.0008736150262607463;-1.0
66;0.23124272974020937;2.999674774096046e-06;0.01502886488867377;-1.0
67;0.23475728155339806;1.780073991431302e-08;0.0039216991386106115;-1.0
68;0.23390932919134064;6.132764654994959e-08;0.022644700109136967;-1.0
69;0.231390397885773;2.4183511474814835e-06;0.015181421757215966;-1.0
70;0.23956416464891042;1.6034243126431153e-11;0.0019130507573828987;-1.0
71;0.24303871155525372;1.0086891839034833e-13;0.0011179771903879845;-1.0
72;0.23865116503449274;6.07403435394993e-11;0.00157566080548882;-1.0
73;0.23436439445360224;3.157553820598067e-08;0.005753821248319253;-1.0
74;0.2282619255804916;0.00023203617846416968;0.015117862757359551;-1.0
75;0.23165249682400077;1.6499363447756096e-06;0.011381229245019182;-1.0
76;0.2350713661520536;1.1257721192926919e-08;0.015706219853766936;-1.0
77;0.23644030827395668;1.5281303300904549e-09;0.002899155551783212;-1.0
78;0.2303194316918765;1.1535262957239117e-05;0.013394674724778056;-1.0
79;0.2368191931895134;8.792628818326248e-10;0.006961897637620917;-1.0
80;0.2292285950977048;5.6640161484513634e-05;0.01964987589996178;-1.0
81;0.23763435630562715;2.6771582647629e-10;0.007238486431322136;-1.0
82;0.23503037315591555;1.1951474962999711e-08;0.0060453423470032495;-1.0
83;0.23565861451324005;4.77970020285067e-09;0.004111304618378248;-1.0
84;0.23332202897146456;1.444571310637935e-07;0.00414298631020733;-1.0
85;0.2304603470529184;9.391844649914273e-06;0.01159777955193583;-1.0
86;0.2316242207509786;1.7194178439343007e-06;0.012457763404554302;-1.0
87;0.23427352912668412;3.605107987370213e-08;0.006149121575317803;-1.0
88;0.230776732166366;5.9197838361032845e-06;0.011378486568162422;-1.0
89;0.2391314931113383;3.0141614388447796e-11;0.0003497522659199712;-1.0
90;0.24014163069311734;6.905516973218328e-12;0.0002856170090768055;-1.0
91;0.23704208885424785;6.351900851823757e-10;0.0036170057681533608;-1.0
92;0.2401077375122429;7.255530011945347e-12;0.0003889734664938653;-1.0
93;0.2358650812909488;3.5366665189377274e-09;0.005291716233193543;-1.0
94;0.24045063340102504;4.399752544379347e-12;0.00510762317296115;-1.0
95;0.228958353557907;8.401085043323508e-05;0.017362680582495973;-1.0
96;0.23709990300678951;5.838155909806166e-10;0.005736143021448336;-1.0
97;0.23222679912769567;7.138702809607583e-07;0.005276519436411367;-1.0
98;0.24146008198321295;1.009007635731533e-12;0.0005120693196729249;-1.0
99;0.23376182391462527;7.605152437751423e-08;0.005194259316105098;-1.0
100;0.23281090785579117;3.044798646874433e-07;0.010591847613916518;-1.0
