h;risk;rho_lam;rho_mv2;rho_mv2u
45;0.16049382716049382;3.7155806854319726e-06;0.0021970861104433533;-1.0
46;0.15740072202166064;2.077084326261295e-05;0.008923548088070582;-1.0
47;0.15412844036697249;0.00012828572248720383;0.010877051169478829;-1.0
48;0.15061549601737872;0.0009058514701989824;0.02216540122783477;-1.0
49;0.15645514223194748;3.515174871665394e-05;0.013300307713440738;-1.0
50;0.15203193033381712;0.0004118939871199588;0.005333621436137277;-1.0
51;0.15708531673379714;2.4755381962424823e-05;0.015491396286253649;-1.0
52;0.15052214620093626;0.0009541448929155963;0.008390260954786361;-1.0
53;0.16557257476294676;2.201823574207484e-07;0.0022223609189363823;-1.0
54;0.1745799853907962;1.4662368505405964e-09;0.0006753838789150173;-1.0
55;0.16629874908020603;1.469966791121649e-07;0.0051948424109891;-1.0
56;0.15628455584224107;3.865164254678656e-05;0.009522345883090911;-1.0
57;0.1479553903345725;0.003979725392891464;0.03212846967055991;-1.0
58;0.1697553743513714;2.1480182631215463e-08;0.0054044410870126335;-1.0
59;0.16403669724770642;5.17507538264188e-07;0.002925248934419393;-1.0
60;0.15387426900584794;0.00014777367476218932;0.0034225488783647747;-1.0
61;0.17190929041697148;6.479762255203759e-09;0.0005853666045205696;-1.0
62;0.16010119262739428;4.622789433408578e-06;0.004079036928742155;-1.0
63;0.15210954848260547;0.00039448415521633795;0.017618167034539355;-1.0
64;0.1656192236598891;2.145409179218486e-07;0.002600393780649173;-1.0
65;0.16726878612716764;8.568499785158757e-08;0.005414415200100569;-1.0
66;0.15657311669128507;3.291843834864623e-05;0.014187891164414154;-1.0
67;0.13967906637490882;0.39789589961968835;0.022944602014334934;-1.0
68;0.16378689704823615;5.946742975486582e-07;0.002283403912558433;-1.0
69;0.1661807580174927;1.5697093547581497e-07;0.0023047934153913414;-1.0
70;0.15588662790697674;4.8230802016563036e-05;0.005349785956062798;-1.0
71;0.1492262343404569;0.0019622866752056203;0.019236551379705452;-1.0
72;0.14592430858806404;0.012321113026763633;0.015941949028767357;-1.0
73;0.1553578049684835;6.473078649782745e-05;0.005848163003904732;-1.0
74;0.1419141914191419;0.1147273543447702;0.01875983098290912;-1.0
75;0.1590909090909091;8.110210577880273e-06;0.007004889521772031;-1.0
76;0.15850562205295612;1.123214468853705e-05;0.008651421953747015;-1.0
