h;risk;rho_lam;rho_mv2;rho_mv2u
70;0.2942882864859458;2.9544652078519064e-07;0.009073232900897114;-1.0
71;0.30075829859890524;7.149771294146781e-11;0.012016231674365661;-1.0
72;0.29065588499550765;3.167251194227153e-05;0.02043051830512151;-1.0
73;0.29732991401418013;5.89478096398729e-09;0.01792089989217881;-1.0
74;0.29954682779456193;3.3993927014573586e-10;0.005466609789056089;-1.0
75;0.30902918524523715;1.7043926587813884e-15;0.006132850875975857;-1.0
76;0.29336080816203447;9.7467631922119e-07;0.0184093571675474;-1.0
77;0.3078154708295807;8.127048110134957e-15;0.00030719539938474854;-1.0
78;0.2982850857457127;1.7242803434489523e-09;0.01349728196741513;-1.0
79;0.29418265849492614;3.384667000411266e-07;0.00965479117367969;-1.0
80;0.30083438685208597;6.48283972821872e-11;0.0071405369094251275;-1.0
81;0.2944930157773088;2.270139842950975e-07;0.010074380700925522;-1.0
82;0.3041023334832359;9.666314898287242e-13;0.001991275538382797;-1.0
83;0.28827787272544486;0.0006757548998678191;0.02584984717712435;-1.0
84;0.3027918400080197;5.2205394443517405e-12;0.002784851911623291;-1.0
85;0.3016204394074958;2.3573753164911972e-11;0.004345464796010668;-1.0
86;0.30422365849992483;8.268953866836959e-13;0.0028390025089242324;-1.0
87;0.2897355986729667;0.00010352478225977161;0.016375226575573002;-1.0
88;0.3008992624027483;5.963556900981479e-11;0.008600635629654713;-1.0
89;0.3048718983256002;3.590373384480082e-13;0.00352625140178572;-1.0
90;0.2911132274071475;1.7581947581632335e-05;0.01999229837450969;-1.0
91;0.31247472705216334;2.0221096595843004e-17;0.0003393978539908752;-1.0
92;0.2968078109981282;1.1541941594932547e-08;0.01870783606565204;-1.0
93;0.2901525798032524;6.053232053313036e-05;0.009777984141328256;-1.0
94;0.3097700572346621;6.568787266588366e-16;0.0033717418993902478;-1.0
95;0.30469690887193895;4.4972170020602366e-13;0.0028230244935190016;-1.0
96;0.31052525659086333;2.485380917718758e-16;0.00023066753958716845;-1.0
97;0.3055946163117718;1.4164514803341334e-13;0.004996282113594655;-1.0
98;0.2977602108036891;3.3881946179496024e-09;0.006208314372702372;-1.0
99;0.29807112718505124;2.2708713088933782e-09;0.008161613367621287;-1.0
100;0.29799527709390544;2.5037229827474483e-09;0.005743200971017678;-1.0
