h;risk;rho_lam;rho_mv2;rho_mv2u
70;0.20653272681324236;0.0023232324397228447;0.010413274640802052;0.014350860201982948
71;0.20556365249350486;0.008326908927459256;0.007794731561502219;0.011637548004872711
72;0.20635222518067706;0.0029468268434435165;0.008186286951619846;0.009313182132127326
73;0.2105795361183088;1.1245557462172703e-05;0.011121566392510353;0.010961131525960479
74;0.2114202420939223;3.715585098009834e-06;0.005721100484749307;0.007794255182711363
75;0.21194960549758207;1.8500663114969284e-06;0.005413067392151704;0.007987570223668493
76;0.21861526756276947;2.843635429435651e-10;0.0036127170916514964;0.003931194424509047
77;0.21147768929338895;3.4447890650826802e-06;0.0038513607745060685;0.0052988327630857255
78;0.2044604954698093;0.03561077542413272;0.005062123086960259;0.009367551743752884
79;0.2073294445853411;0.0008133993094993436;0.02176629011164015;0.015211338972827053
80;0.20815912834156847;0.0002726814843529962;0.015459897529233024;0.015393370770578996
81;0.21358671633310183;2.1410345044875264e-07;0.008228649915280828;0.008107483891214172
82;0.2133409277893804;2.959614636642194e-07;0.009882741493314112;0.012472432180747832
83;0.21880157420337693;2.2248001994215702e-10;0.0033782374538250445;0.004206813668349151
84;0.2125929220407904;7.927873271704656e-07;0.011539705505253977;0.008961848064550942
85;0.21295885373739934;4.895683327436573e-07;0.011240320726278358;0.005836684517662936
86;0.21797068341899867;6.647061321119539e-10;0.007045017111577771;0.011875538233983516
87;0.2060151332104025;0.004594087632306643;0.020717168320543013;0.016904767349931973
88;0.20917141049968374;7.186973091438074e-05;0.01533943165822101;0.014626711674768917
89;0.2140914553159193;1.1012120798358048e-07;0.017075160944607856;0.014167007167099562
90;0.20881553152469487;0.0001148519588502093;0.016698191118124206;0.01587420596258764
91;0.20656626126409983;0.002222839812949862;0.01722078734690234;0.018859496119377907
92;0.21132745607915265;4.198638985051162e-06;0.009882891456519386;0.006062595506555131
93;0.20889479344594167;0.00010346512624780956;0.01820008225931167;0.019628890843284966
94;0.2141280353200883;1.0494074920033176e-07;0.014049756596457467;0.010303129636614733
95;0.20722541527190047;0.0009328616152416692;0.023891528603837423;0.015432958137147594
96;0.21279827837204887;6.048891425898195e-07;0.005796357382964738;0.007473440865170186
97;0.21114704203918586;5.32500938841632e-06;0.00203106430713603;0.0037306091542545715
98;0.21704007573366993;2.2647210720284342e-09;0.00077910519246436;0.0025931905420690697
99;0.21244146310593595;9.678405490258958e-07;0.009355703771369133;0.011382112197817386
100;0.21013573512622097;2.017771980772705e-05;0.0055704250049298095;0.004302201341871585
