repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
24;46400;11600;9;7;0.00017;0.00082;0.00121;-1.00000;0.00023;0.00415;-1.00000;-1.00000;0.00563;0.00536;-1.00000;-1.00000;-1.00000;0.00000;0.00082;0.00121;-1.00000;0.00023;0.00240;-1.00000;-1.00000;0.00606;0.00585;-1.00000;0.77970;-1.00000;0.00017;0.00082;0.00121;-1.00000;0.00023;0.00358;-1.00000;-1.00000;0.00484;0.00460;-1.00000;0.85185;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
25;46400;11600;9;7;0.00009;0.00082;0.00122;-1.00000;0.00021;0.00402;-1.00000;-1.00000;0.00540;0.00513;-1.00000;-1.00000;-1.00000;0.00052;0.00082;0.00122;-1.00000;0.00021;0.00231;-1.00000;-1.00000;0.00659;0.00637;-1.00000;0.78616;-1.00000;0.00009;0.00082;0.00122;-1.00000;0.00021;0.00355;-1.00000;-1.00000;0.00469;0.00446;-1.00000;0.85647;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
26;46400;11600;9;7;0.00043;0.00082;0.00121;-1.00000;0.00023;0.00406;-1.00000;-1.00000;0.00549;0.00523;-1.00000;-1.00000;-1.00000;0.00043;0.00082;0.00121;-1.00000;0.00023;0.00261;-1.00000;-1.00000;0.00594;0.00572;-1.00000;0.72843;-1.00000;0.00034;0.00082;0.00121;-1.00000;0.00023;0.00356;-1.00000;-1.00000;0.00485;0.00461;-1.00000;0.84602;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
27;46400;11600;9;7;0.00043;0.00080;0.00114;-1.00000;0.00024;0.00398;-1.00000;-1.00000;0.00565;0.00538;-1.00000;-1.00000;-1.00000;0.00017;0.00080;0.00114;-1.00000;0.00024;0.00234;-1.00000;-1.00000;0.00748;0.00725;-1.00000;0.79985;-1.00000;0.00026;0.00080;0.00114;-1.00000;0.00024;0.00352;-1.00000;-1.00000;0.00493;0.00468;-1.00000;0.84412;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
28;46400;11600;9;7;0.00034;0.00075;0.00110;-1.00000;0.00020;0.00380;-1.00000;-1.00000;0.00536;0.00510;-1.00000;-1.00000;-1.00000;0.00034;0.00075;0.00110;-1.00000;0.00020;0.00287;-1.00000;-1.00000;0.00510;0.00488;-1.00000;0.68250;-1.00000;0.00026;0.00075;0.00110;-1.00000;0.00020;0.00337;-1.00000;-1.00000;0.00461;0.00438;-1.00000;0.86200;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
29;46400;11600;9;7;0.00026;0.00094;0.00135;-1.00000;0.00027;0.00425;-1.00000;-1.00000;0.00577;0.00550;-1.00000;-1.00000;-1.00000;0.00034;0.00094;0.00135;-1.00000;0.00027;0.00272;-1.00000;-1.00000;0.00781;0.00756;-1.00000;0.74288;-1.00000;0.00026;0.00094;0.00135;-1.00000;0.00027;0.00390;-1.00000;-1.00000;0.00514;0.00489;-1.00000;0.82907;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
30;46400;11600;9;7;0.00034;0.00072;0.00113;-1.00000;0.00016;0.00384;-1.00000;-1.00000;0.00500;0.00475;-1.00000;-1.00000;-1.00000;0.00069;0.00072;0.00113;-1.00000;0.00016;0.00160;-1.00000;-1.00000;0.00594;0.00574;-1.00000;0.90765;-1.00000;0.00026;0.00072;0.00113;-1.00000;0.00016;0.00327;-1.00000;-1.00000;0.00424;0.00402;-1.00000;0.88469;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
31;46400;11600;9;7;0.00017;0.00090;0.00132;-1.00000;0.00025;0.00413;-1.00000;-1.00000;0.00559;0.00532;-1.00000;-1.00000;-1.00000;0.00043;0.00090;0.00132;-1.00000;0.00025;0.00283;-1.00000;-1.00000;0.00694;0.00670;-1.00000;0.72249;-1.00000;0.00017;0.00090;0.00132;-1.00000;0.00025;0.00379;-1.00000;-1.00000;0.00500;0.00476;-1.00000;0.83621;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
32;46400;11600;9;7;0.00026;0.00078;0.00118;-1.00000;0.00019;0.00405;-1.00000;-1.00000;0.00530;0.00504;-1.00000;-1.00000;-1.00000;0.00043;0.00078;0.00118;-1.00000;0.00019;0.00219;-1.00000;-1.00000;0.00607;0.00586;-1.00000;0.80478;-1.00000;0.00017;0.00078;0.00118;-1.00000;0.00019;0.00345;-1.00000;-1.00000;0.00450;0.00427;-1.00000;0.87102;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
33;46400;11600;9;7;0.00026;0.00079;0.00116;-1.00000;0.00020;0.00404;-1.00000;-1.00000;0.00544;0.00518;-1.00000;-1.00000;-1.00000;0.00009;0.00079;0.00116;-1.00000;0.00020;0.00265;-1.00000;-1.00000;0.00586;0.00564;-1.00000;0.73079;-1.00000;0.00000;0.00079;0.00116;-1.00000;0.00020;0.00348;-1.00000;-1.00000;0.00462;0.00438;-1.00000;0.86447;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
