repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
21;5148;1287;36;6;0.08858;0.15979;0.19175;-1.00000;0.07350;0.40142;-1.00000;-1.00000;1.00000;0.50517;-1.00000;-1.00000;-1.00000;0.09946;0.15979;0.19175;-1.00000;0.07350;0.37820;-1.00000;-1.00000;1.00000;0.53825;-1.00000;0.22934;-1.00000;0.08625;0.15979;0.19175;-1.00000;0.07350;0.39102;-1.00000;-1.00000;1.00000;0.48496;-1.00000;0.43398;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
22;5148;1287;36;6;0.07226;0.15952;0.19151;-1.00000;0.07355;0.40416;-1.00000;-1.00000;1.00000;0.51102;-1.00000;-1.00000;-1.00000;0.17638;0.15952;0.19151;-1.00000;0.07355;0.36869;-1.00000;-1.00000;1.00000;0.66525;-1.00000;0.24905;-1.00000;0.08236;0.15952;0.19151;-1.00000;0.07355;0.39064;-1.00000;-1.00000;1.00000;0.48510;-1.00000;0.43371;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
23;5148;1287;36;6;0.08392;0.16043;0.19300;-1.00000;0.07505;0.40069;-1.00000;-1.00000;1.00000;0.50720;-1.00000;-1.00000;-1.00000;0.17249;0.16043;0.19300;-1.00000;0.07505;0.37989;-1.00000;-1.00000;1.00000;0.64079;-1.00000;0.23670;-1.00000;0.08702;0.16043;0.19300;-1.00000;0.07505;0.39226;-1.00000;-1.00000;1.00000;0.49119;-1.00000;0.42869;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
24;5148;1287;36;6;0.08625;0.15793;0.18736;-1.00000;0.07304;0.39810;-1.00000;-1.00000;1.00000;0.50414;-1.00000;-1.00000;-1.00000;0.16006;0.15793;0.18736;-1.00000;0.07304;0.36748;-1.00000;-1.00000;1.00000;0.76381;-1.00000;0.25171;-1.00000;0.07925;0.15793;0.18736;-1.00000;0.07304;0.38685;-1.00000;-1.00000;1.00000;0.48266;-1.00000;0.43495;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
25;5148;1287;36;6;0.08392;0.16146;0.19210;-1.00000;0.07585;0.40497;-1.00000;-1.00000;1.00000;0.51196;-1.00000;-1.00000;-1.00000;0.16239;0.16146;0.19210;-1.00000;0.07585;0.37462;-1.00000;-1.00000;1.00000;0.73007;-1.00000;0.24568;-1.00000;0.08858;0.16146;0.19210;-1.00000;0.07585;0.39403;-1.00000;-1.00000;1.00000;0.49376;-1.00000;0.42506;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
26;5148;1287;36;6;0.09946;0.15989;0.19131;-1.00000;0.07403;0.39860;-1.00000;-1.00000;1.00000;0.50554;-1.00000;-1.00000;-1.00000;0.12277;0.15989;0.19131;-1.00000;0.07403;0.37826;-1.00000;-1.00000;1.00000;0.58830;-1.00000;0.23462;-1.00000;0.09946;0.15989;0.19131;-1.00000;0.07403;0.39092;-1.00000;-1.00000;1.00000;0.48592;-1.00000;0.43047;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
27;5148;1287;36;6;0.08314;0.16230;0.19552;-1.00000;0.07578;0.40321;-1.00000;-1.00000;1.00000;0.50720;-1.00000;-1.00000;-1.00000;0.16317;0.16230;0.19552;-1.00000;0.07578;0.37648;-1.00000;-1.00000;1.00000;0.74511;-1.00000;0.24642;-1.00000;0.08314;0.16230;0.19552;-1.00000;0.07578;0.39620;-1.00000;-1.00000;1.00000;0.49290;-1.00000;0.42449;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
28;5148;1287;36;6;0.08392;0.15717;0.18844;-1.00000;0.07239;0.39702;-1.00000;-1.00000;1.00000;0.49989;-1.00000;-1.00000;-1.00000;0.11577;0.15717;0.18844;-1.00000;0.07239;0.37127;-1.00000;-1.00000;1.00000;0.55509;-1.00000;0.23374;-1.00000;0.08625;0.15717;0.18844;-1.00000;0.07239;0.38501;-1.00000;-1.00000;1.00000;0.47985;-1.00000;0.43690;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
29;5148;1287;36;6;0.07848;0.16005;0.19144;-1.00000;0.07415;0.40269;-1.00000;-1.00000;1.00000;0.50870;-1.00000;-1.00000;-1.00000;0.16162;0.16005;0.19144;-1.00000;0.07415;0.37192;-1.00000;-1.00000;1.00000;0.66589;-1.00000;0.24615;-1.00000;0.08702;0.16005;0.19144;-1.00000;0.07415;0.39156;-1.00000;-1.00000;1.00000;0.48868;-1.00000;0.43329;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
30;5148;1287;36;6;0.08236;0.16379;0.19719;-1.00000;0.07641;0.40950;-1.00000;-1.00000;1.00000;0.52039;-1.00000;-1.00000;-1.00000;0.17249;0.16379;0.19719;-1.00000;0.07641;0.38281;-1.00000;-1.00000;1.00000;0.70720;-1.00000;0.24057;-1.00000;0.08236;0.16379;0.19719;-1.00000;0.07641;0.39941;-1.00000;-1.00000;1.00000;0.49905;-1.00000;0.42757;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
