repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
13;2540;635;60;2;0.02047;0.16023;0.22984;0.22984;0.04552;0.47232;0.49906;0.38697;1.00000;0.35879;0.50865;-1.00000;-1.00000;0.13228;0.16023;0.22984;0.22984;0.04552;0.35643;0.57151;0.61585;1.00000;0.70044;0.68284;0.28629;-1.00000;0.02362;0.16023;0.22984;0.22984;0.04552;0.41260;0.45720;0.34622;1.00000;0.32088;0.46811;0.46930;-1.00000;0.02362;0.16023;0.22984;0.22984;0.04552;0.40140;0.45312;0.34859;0.97899;0.32359;0.46502;0.23626;0.30467
14;2540;635;60;2;0.03622;0.15656;0.22308;0.22308;0.04487;0.47238;0.49965;0.38767;1.00000;0.35949;0.50930;-1.00000;-1.00000;0.13228;0.15656;0.22308;0.22308;0.04487;0.33909;0.55556;0.60828;1.00000;0.69858;0.66419;0.29432;-1.00000;0.04094;0.15656;0.22308;0.22308;0.04487;0.40622;0.45436;0.34316;0.98445;0.31798;0.46577;0.47221;-1.00000;0.04094;0.15656;0.22308;0.22308;0.04487;0.39374;0.44967;0.34600;0.93697;0.32121;0.46225;0.23935;0.31093
15;2540;635;60;2;0.02992;0.14997;0.21180;0.21180;0.04452;0.47213;0.49967;0.38884;1.00000;0.36075;0.50932;-1.00000;-1.00000;0.11496;0.14997;0.21180;0.21180;0.04452;0.32523;0.54514;0.61620;1.00000;0.72685;0.65423;0.30320;-1.00000;0.03780;0.14997;0.21180;0.21180;0.04452;0.39659;0.44763;0.34113;0.92723;0.31620;0.45938;0.47297;-1.00000;0.04094;0.14997;0.21180;0.21180;0.04452;0.37970;0.44110;0.34483;0.87175;0.32040;0.45452;0.24461;0.32072
16;2540;635;60;2;0.04252;0.16209;0.23377;0.23377;0.04643;0.48144;0.50539;0.39275;1.00000;0.36441;0.51479;-1.00000;-1.00000;0.14488;0.16209;0.23377;0.23377;0.04643;0.36301;0.54255;0.55268;1.00000;0.57829;0.61726;0.27868;-1.00000;0.04567;0.16209;0.23377;0.23377;0.04643;0.42146;0.46199;0.35166;1.00000;0.32615;0.47239;0.46486;-1.00000;0.04567;0.16209;0.23377;0.23377;0.04643;0.40590;0.45634;0.35497;1.00000;0.33001;0.46801;0.23605;0.30503
17;2540;635;60;2;0.02835;0.15914;0.22485;0.22485;0.04717;0.48169;0.50914;0.39713;1.00000;0.36868;0.51887;-1.00000;-1.00000;0.16220;0.15914;0.22485;0.22485;0.04717;0.34086;0.56653;0.64046;1.00000;0.76811;0.68671;0.29594;-1.00000;0.02992;0.15914;0.22485;0.22485;0.04717;0.41681;0.46480;0.35599;1.00000;0.33040;0.47633;0.46259;-1.00000;0.03150;0.15914;0.22485;0.22485;0.04717;0.39946;0.45819;0.35957;0.99606;0.33460;0.47140;0.23780;0.31230
18;2540;635;60;2;0.02835;0.14899;0.21165;0.21165;0.04282;0.45653;0.48454;0.37392;1.00000;0.34628;0.49408;-1.00000;-1.00000;0.10866;0.14899;0.21165;0.21165;0.04282;0.32608;0.53499;0.57615;1.00000;0.64725;0.63212;0.29744;-1.00000;0.03150;0.14899;0.21165;0.21165;0.04282;0.39431;0.44290;0.33392;0.90082;0.30919;0.45417;0.47701;-1.00000;0.02992;0.14899;0.21165;0.21165;0.04282;0.37744;0.43739;0.33600;0.84712;0.31188;0.45043;0.24504;0.32141
19;2540;635;60;2;0.02677;0.15178;0.21450;0.21450;0.04523;0.47459;0.50102;0.38842;1.00000;0.36021;0.51060;-1.00000;-1.00000;0.12913;0.15178;0.21450;0.21450;0.04523;0.32028;0.51463;0.54804;1.00000;0.59534;0.59608;0.29884;-1.00000;0.02835;0.15178;0.21450;0.21450;0.04523;0.40578;0.45403;0.34667;0.98751;0.32138;0.46545;0.46985;-1.00000;0.02835;0.15178;0.21450;0.21450;0.04523;0.38404;0.44621;0.35103;0.90938;0.32649;0.45986;0.24422;0.32309
20;2540;635;60;2;0.03307;0.15409;0.21792;0.21792;0.04506;0.47404;0.50413;0.39384;1.00000;0.36539;0.51410;-1.00000;-1.00000;0.12126;0.15409;0.21792;0.21792;0.04506;0.32597;0.54699;0.63080;1.00000;0.75780;0.65749;0.30417;-1.00000;0.03937;0.15409;0.21792;0.21792;0.04506;0.40359;0.45534;0.34764;0.98303;0.32239;0.46733;0.47368;-1.00000;0.04409;0.15409;0.21792;0.21792;0.04506;0.38879;0.44974;0.35000;0.92909;0.32532;0.46323;0.24198;0.32009
21;2540;635;60;2;0.03937;0.15638;0.22504;0.22504;0.04386;0.46332;0.48964;0.37736;1.00000;0.34944;0.49912;-1.00000;-1.00000;0.12756;0.15638;0.22504;0.22504;0.04386;0.35088;0.52507;0.53321;1.00000;0.55291;0.59322;0.28287;-1.00000;0.04252;0.15638;0.22504;0.22504;0.04386;0.40460;0.44975;0.33889;0.96677;0.31376;0.46064;0.47519;-1.00000;0.04094;0.15638;0.22504;0.22504;0.04386;0.39314;0.44560;0.34061;0.92339;0.31590;0.45749;0.23897;0.30942
22;2540;635;60;2;0.02677;0.15717;0.22272;0.22272;0.04673;0.47720;0.50650;0.39654;1.00000;0.36816;0.51639;-1.00000;-1.00000;0.12598;0.15717;0.22272;0.22272;0.04673;0.34175;0.56796;0.64575;1.00000;0.77958;0.68908;0.29634;-1.00000;0.02677;0.15717;0.22272;0.22272;0.04673;0.41105;0.45843;0.35287;1.00000;0.32744;0.46977;0.46399;-1.00000;0.03150;0.15717;0.22272;0.22272;0.04673;0.39500;0.45256;0.35593;0.96089;0.33099;0.46547;0.23876;0.31146
23;2540;635;60;2;0.02677;0.14939;0.21158;0.21158;0.04300;0.47664;0.50592;0.39315;1.00000;0.36483;0.51582;-1.00000;-1.00000;0.12756;0.14939;0.21158;0.21158;0.04300;0.31866;0.53708;0.62032;1.00000;0.74120;0.64283;0.30843;-1.00000;0.03150;0.14939;0.21158;0.21158;0.04300;0.39602;0.44969;0.33898;0.93504;0.31440;0.46186;0.48482;-1.00000;0.03622;0.14939;0.21158;0.21158;0.04300;0.37965;0.44357;0.34117;0.88007;0.31721;0.45748;0.24788;0.32945
24;2540;635;60;2;0.02362;0.15400;0.21548;0.21548;0.04612;0.49002;0.51850;0.40797;1.00000;0.37914;0.52846;-1.00000;-1.00000;0.11024;0.15400;0.21548;0.21548;0.04612;0.33419;0.55782;0.63444;1.00000;0.75908;0.67364;0.30063;-1.00000;0.02047;0.15400;0.21548;0.21548;0.04612;0.40831;0.46166;0.35412;1.00000;0.32884;0.47403;0.47157;-1.00000;0.02992;0.15400;0.21548;0.21548;0.04612;0.38946;0.45519;0.35710;0.95158;0.33245;0.46979;0.24407;0.32471
25;2540;635;60;2;0.02362;0.15801;0.22682;0.22682;0.04442;0.47746;0.50333;0.39110;1.00000;0.36285;0.51287;-1.00000;-1.00000;0.13071;0.15801;0.22682;0.22682;0.04442;0.34542;0.56395;0.61685;1.00000;0.71166;0.67664;0.29161;-1.00000;0.02992;0.15801;0.22682;0.22682;0.04442;0.40810;0.45447;0.34292;1.00000;0.31797;0.46555;0.47593;-1.00000;0.02362;0.15801;0.22682;0.22682;0.04442;0.39715;0.45079;0.34438;0.95557;0.31981;0.46292;0.23892;0.30988
26;2540;635;60;2;0.03307;0.14325;0.20551;0.20551;0.04051;0.45857;0.48828;0.37725;1.00000;0.34927;0.49809;-1.00000;-1.00000;0.13701;0.14325;0.20551;0.20551;0.04051;0.31702;0.53024;0.58877;1.00000;0.67609;0.63005;0.30623;-1.00000;0.04094;0.14325;0.20551;0.20551;0.04051;0.38259;0.43361;0.32486;0.84249;0.30044;0.44513;0.49423;-1.00000;0.04567;0.14325;0.20551;0.20551;0.04051;0.36593;0.42739;0.32771;0.79768;0.30389;0.44053;0.25181;0.33393
27;2540;635;60;2;0.03780;0.15333;0.21691;0.21691;0.04488;0.47271;0.49912;0.38635;1.00000;0.35828;0.50867;-1.00000;-1.00000;0.13858;0.15333;0.21691;0.21691;0.04488;0.33194;0.55390;0.62403;1.00000;0.73834;0.66715;0.29943;-1.00000;0.03622;0.15333;0.21691;0.21691;0.04488;0.40692;0.45483;0.34444;0.99088;0.31936;0.46617;0.47148;-1.00000;0.04567;0.15333;0.21691;0.21691;0.04488;0.38723;0.44796;0.34803;0.91592;0.32358;0.46135;0.24273;0.31923
28;2540;635;60;2;0.02362;0.14169;0.20025;0.20025;0.04164;0.46003;0.48744;0.37561;1.00000;0.34787;0.49696;-1.00000;-1.00000;0.12598;0.14169;0.20025;0.20025;0.04164;0.30212;0.51392;0.58743;1.00000;0.68430;0.60896;0.31425;-1.00000;0.03937;0.14169;0.20025;0.20025;0.04164;0.38395;0.43529;0.32711;0.84440;0.30263;0.44688;0.48520;-1.00000;0.03780;0.14169;0.20025;0.20025;0.04164;0.36205;0.42699;0.33172;0.78564;0.30789;0.44081;0.25190;0.33453
29;2540;635;60;2;0.02677;0.14354;0.20406;0.20406;0.04168;0.46716;0.49514;0.38397;1.00000;0.35586;0.50483;-1.00000;-1.00000;0.09921;0.14354;0.20406;0.20406;0.04168;0.32800;0.53308;0.57996;1.00000;0.64749;0.62658;0.29757;-1.00000;0.03622;0.14354;0.20406;0.20406;0.04168;0.38761;0.44011;0.33262;0.88160;0.30815;0.45193;0.48978;-1.00000;0.03780;0.14354;0.20406;0.20406;0.04168;0.36716;0.43259;0.33572;0.82235;0.31202;0.44657;0.25302;0.33864
30;2540;635;60;2;0.03780;0.15079;0.21321;0.21321;0.04432;0.46859;0.49567;0.38476;1.00000;0.35665;0.50526;-1.00000;-1.00000;0.10551;0.15079;0.21321;0.21321;0.04432;0.30801;0.49497;0.50679;0.99964;0.53832;0.56786;0.30502;-1.00000;0.03937;0.15079;0.21321;0.21321;0.04432;0.40185;0.45030;0.34305;0.95983;0.31790;0.46168;0.47290;-1.00000;0.04094;0.15079;0.21321;0.21321;0.04432;0.38177;0.44370;0.34568;0.88789;0.32122;0.45727;0.24469;0.32306
31;2540;635;60;2;0.03307;0.15497;0.22008;0.22008;0.04427;0.46903;0.49617;0.38433;1.00000;0.35635;0.50574;-1.00000;-1.00000;0.09449;0.15497;0.22008;0.22008;0.04427;0.34078;0.56659;0.64208;1.00000;0.77218;0.68693;0.29572;-1.00000;0.03307;0.15497;0.22008;0.22008;0.04427;0.40180;0.45118;0.33965;0.95369;0.31481;0.46268;0.47550;-1.00000;0.03465;0.15497;0.22008;0.22008;0.04427;0.38994;0.44694;0.34224;0.90908;0.31770;0.45963;0.23962;0.31220
