repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
37;46400;11600;9;7;0.00017;0.00099;28040.00000;0.00140;0.00107;0.00033;16791.00000;58000.00000;0.00400;-1.00000;-1.00000;0.00518;0.00544;-1.00000;-1.00000;-1.00000;0.00036;0.00195
38;46400;11600;9;7;0.00052;0.00097;28023.00000;0.00139;0.00114;0.00032;16860.00000;58000.00000;0.00396;-1.00000;-1.00000;0.00509;0.00535;-1.00000;-1.00000;-1.00000;0.00028;0.00203
39;46400;11600;9;7;0.00017;0.00100;28013.00000;0.00140;0.00109;0.00036;16794.00000;58000.00000;0.00403;-1.00000;-1.00000;0.00538;0.00565;-1.00000;-1.00000;-1.00000;0.00050;0.00164
40;46400;11600;9;7;0.00026;0.00102;27995.00000;0.00153;0.00107;0.00031;16791.00000;58000.00000;0.00410;-1.00000;-1.00000;0.00502;0.00528;-1.00000;-1.00000;-1.00000;0.00036;0.00189
41;46400;11600;9;7;0.00026;0.00106;28007.00000;0.00150;0.00110;0.00038;16813.00000;58000.00000;0.00420;-1.00000;-1.00000;0.00553;0.00581;-1.00000;-1.00000;-1.00000;0.00043;0.00213
42;46400;11600;9;7;0.00017;0.00106;28023.00000;0.00150;0.00116;0.00036;16844.00000;58000.00000;0.00420;-1.00000;-1.00000;0.00534;0.00561;-1.00000;-1.00000;-1.00000;0.00046;0.00174
43;46400;11600;9;7;0.00017;0.00101;28001.00000;0.00146;0.00104;0.00033;16823.00000;58000.00000;0.00406;-1.00000;-1.00000;0.00518;0.00545;-1.00000;-1.00000;-1.00000;0.00036;0.00177
44;46400;11600;9;7;0.00017;0.00099;27997.00000;0.00140;0.00103;0.00035;16843.00000;58000.00000;0.00401;-1.00000;-1.00000;0.00528;0.00555;-1.00000;-1.00000;-1.00000;0.00036;0.00167
45;46400;11600;9;7;0.00017;0.00101;28013.00000;0.00144;0.00116;0.00035;16791.00000;58000.00000;0.00407;-1.00000;-1.00000;0.00527;0.00554;-1.00000;-1.00000;-1.00000;0.00039;0.00177
46;46400;11600;9;7;0.00043;0.00102;27979.00000;0.00147;0.00104;0.00034;16795.00000;58000.00000;0.00409;-1.00000;-1.00000;0.00526;0.00553;-1.00000;-1.00000;-1.00000;0.00053;0.00185
47;46400;11600;9;7;0.00017;0.00103;28023.00000;0.00147;0.00107;0.00035;16798.00000;58000.00000;0.00410;-1.00000;-1.00000;0.00527;0.00553;-1.00000;-1.00000;-1.00000;0.00039;0.00185
48;46400;11600;9;7;0.00000;0.00109;28027.00000;0.00155;0.00115;0.00037;16796.00000;58000.00000;0.00428;-1.00000;-1.00000;0.00542;0.00569;-1.00000;-1.00000;-1.00000;0.00032;0.00185
49;46400;11600;9;7;0.00009;0.00106;28026.00000;0.00150;0.00113;0.00037;16851.00000;58000.00000;0.00421;-1.00000;-1.00000;0.00542;0.00569;-1.00000;-1.00000;-1.00000;0.00011;0.00206
50;46400;11600;9;7;0.00017;0.00105;28048.00000;0.00151;0.00111;0.00035;16836.00000;58000.00000;0.00417;-1.00000;-1.00000;0.00529;0.00555;-1.00000;-1.00000;-1.00000;0.00046;0.00192
