repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
40;7438;1860;256;10;0.03656;0.15781;2656.00000;0.22216;0.12579;0.06918;910.00000;9298.00000;0.37345;-1.00000;-1.00000;0.42144;1.00000;-1.00000;-1.00000;-1.00000;0.13252;0.17910
41;7438;1860;256;10;0.03763;0.15762;2664.00000;0.22143;0.12608;0.06995;915.00000;9298.00000;0.37298;-1.00000;-1.00000;0.42469;1.00000;-1.00000;-1.00000;-1.00000;0.13922;0.18109
42;7438;1860;256;10;0.03011;0.15866;2661.00000;0.22290;0.12485;0.07023;913.00000;9298.00000;0.37523;-1.00000;-1.00000;0.42618;1.00000;-1.00000;-1.00000;-1.00000;0.13679;0.18195
43;7438;1860;256;10;0.03925;0.15663;2681.00000;0.22023;0.12628;0.06834;919.00000;9298.00000;0.37067;-1.00000;-1.00000;0.41663;1.00000;-1.00000;-1.00000;-1.00000;0.13965;0.17673
44;7438;1860;256;10;0.03387;0.15730;2670.00000;0.22079;0.12447;0.07038;916.00000;9298.00000;0.37223;-1.00000;-1.00000;0.42665;1.00000;-1.00000;-1.00000;-1.00000;0.13415;0.17838
45;7438;1860;256;10;0.04194;0.15761;2679.00000;0.22127;0.12460;0.07041;917.00000;9298.00000;0.37280;-1.00000;-1.00000;0.42674;1.00000;-1.00000;-1.00000;-1.00000;0.13772;0.17729
46;7438;1860;256;10;0.03871;0.15578;2652.00000;0.21864;0.12477;0.06820;909.00000;9298.00000;0.36918;-1.00000;-1.00000;0.41679;1.00000;-1.00000;-1.00000;-1.00000;0.13499;0.17434
47;7438;1860;256;10;0.04785;0.15504;2657.00000;0.21826;0.12579;0.06797;916.00000;9298.00000;0.36754;-1.00000;-1.00000;0.41513;1.00000;-1.00000;-1.00000;-1.00000;0.13521;0.17934
48;7438;1860;256;10;0.03495;0.15576;2685.00000;0.21906;0.12738;0.06865;918.00000;9298.00000;0.36877;-1.00000;-1.00000;0.41822;1.00000;-1.00000;-1.00000;-1.00000;0.13096;0.17708
49;7438;1860;256;10;0.04086;0.15586;2668.00000;0.21956;0.12495;0.06850;886.00000;9298.00000;0.36917;-1.00000;-1.00000;0.42017;1.00000;-1.00000;-1.00000;-1.00000;0.12916;0.17115
50;7438;1860;256;10;0.03495;0.15965;2683.00000;0.22379;0.12636;0.07115;934.00000;9298.00000;0.37711;-1.00000;-1.00000;0.42888;1.00000;-1.00000;-1.00000;-1.00000;0.14060;0.18632
