repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
39;54045;13512;126;3;0.17947;0.31200;32651.00000;0.35934;0.29549;0.16125;19626.00000;67557.00000;0.64575;-1.00000;-1.00000;0.68941;1.00000;-1.00000;-1.00000;-1.00000;0.29419;0.32488
40;54045;13512;126;3;0.17540;0.31194;32619.00000;0.35924;0.29567;0.16110;19610.00000;67557.00000;0.64565;-1.00000;-1.00000;0.68882;1.00000;-1.00000;-1.00000;-1.00000;0.29277;0.32884
41;54045;13512;126;3;0.17385;0.31216;32607.00000;0.35960;0.29561;0.16114;19611.00000;67557.00000;0.64609;-1.00000;-1.00000;0.68899;1.00000;-1.00000;-1.00000;-1.00000;0.29553;0.32649
42;54045;13512;126;3;0.17429;0.31212;32620.00000;0.35898;0.29579;0.16135;19614.00000;67557.00000;0.64600;-1.00000;-1.00000;0.68985;1.00000;-1.00000;-1.00000;-1.00000;0.29884;0.32581
43;54045;13512;126;3;0.17769;0.31264;32668.00000;0.35927;0.29586;0.16164;19561.00000;67557.00000;0.64704;-1.00000;-1.00000;0.69109;1.00000;-1.00000;-1.00000;-1.00000;0.29657;0.32955
44;54045;13512;126;3;0.17740;0.31302;32660.00000;0.36022;0.29701;0.16159;19636.00000;67557.00000;0.64780;-1.00000;-1.00000;0.69079;1.00000;-1.00000;-1.00000;-1.00000;0.29669;0.32842
45;54045;13512;126;3;0.17747;0.31191;32600.00000;0.35847;0.29496;0.16128;19640.00000;67557.00000;0.64559;-1.00000;-1.00000;0.68950;1.00000;-1.00000;-1.00000;-1.00000;0.29731;0.32811
46;54045;13512;126;3;0.17917;0.31432;32671.00000;0.36184;0.29718;0.16233;19657.00000;67557.00000;0.65042;-1.00000;-1.00000;0.69384;1.00000;-1.00000;-1.00000;-1.00000;0.30070;0.33064
47;54045;13512;126;3;0.18014;0.31348;32576.00000;0.36067;0.29641;0.16192;19569.00000;67557.00000;0.64877;-1.00000;-1.00000;0.69221;1.00000;-1.00000;-1.00000;-1.00000;0.29328;0.33839
48;54045;13512;126;3;0.17769;0.31168;32639.00000;0.35884;0.29465;0.16108;19627.00000;67557.00000;0.64512;-1.00000;-1.00000;0.68870;1.00000;-1.00000;-1.00000;-1.00000;0.28951;0.32657
49;54045;13512;126;3;0.17562;0.31271;32666.00000;0.36067;0.29617;0.16122;19620.00000;67557.00000;0.64717;-1.00000;-1.00000;0.68930;1.00000;-1.00000;-1.00000;-1.00000;0.29444;0.33123
50;54045;13512;126;3;0.18043;0.31177;32614.00000;0.35950;0.29586;0.16046;19604.00000;67557.00000;0.64531;-1.00000;-1.00000;0.68617;1.00000;-1.00000;-1.00000;-1.00000;0.29025;0.32876
