repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
41;54045;13512;126;3;0.16889;0.29995;19701.00000;0.34369;0.21604;0.15547;7067.00000;67557.00000;0.62727;-1.00000;-1.00000;0.69343;1.00000;-1.00000;-1.00000;-1.00000;0.28427;0.31603
42;54045;13512;126;3;0.17044;0.30055;19703.00000;0.34351;0.21623;0.15586;7078.00000;67557.00000;0.62846;-1.00000;-1.00000;0.69502;1.00000;-1.00000;-1.00000;-1.00000;0.28691;0.31547
43;54045;13512;126;3;0.17266;0.30039;19702.00000;0.34417;0.21652;0.15536;7070.00000;67557.00000;0.62815;-1.00000;-1.00000;0.69300;1.00000;-1.00000;-1.00000;-1.00000;0.28826;0.31350
44;54045;13512;126;3;0.17029;0.29961;19710.00000;0.34315;0.21532;0.15473;7088.00000;67557.00000;0.62657;-1.00000;-1.00000;0.69024;1.00000;-1.00000;-1.00000;-1.00000;0.28691;0.31234
45;54045;13512;126;3;0.16630;0.30129;19707.00000;0.34471;0.21714;0.15614;7073.00000;67557.00000;0.62998;-1.00000;-1.00000;0.69623;1.00000;-1.00000;-1.00000;-1.00000;0.28645;0.31618
46;54045;13512;126;3;0.17200;0.29931;19660.00000;0.34266;0.21549;0.15516;7078.00000;67557.00000;0.62599;-1.00000;-1.00000;0.69209;1.00000;-1.00000;-1.00000;-1.00000;0.27627;0.31410
47;54045;13512;126;3;0.17222;0.29904;19729.00000;0.34266;0.21617;0.15504;7117.00000;67557.00000;0.62539;-1.00000;-1.00000;0.69143;1.00000;-1.00000;-1.00000;-1.00000;0.28163;0.31513
48;54045;13512;126;3;0.17266;0.29830;19723.00000;0.34222;0.21526;0.15386;7073.00000;67557.00000;0.62391;-1.00000;-1.00000;0.68668;1.00000;-1.00000;-1.00000;-1.00000;0.28117;0.31792
49;54045;13512;126;3;0.17429;0.29955;19710.00000;0.34292;0.21569;0.15527;7093.00000;67557.00000;0.62644;-1.00000;-1.00000;0.69249;1.00000;-1.00000;-1.00000;-1.00000;0.28671;0.31091
50;54045;13512;126;3;0.17503;0.30022;19653.00000;0.34374;0.21696;0.15577;7063.00000;67557.00000;0.62784;-1.00000;-1.00000;0.69473;1.00000;-1.00000;-1.00000;-1.00000;0.28625;0.31642
