repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
40;7438;1860;256;10;0.03871;0.17805;4452.00000;0.24876;0.18830;0.08013;2623.00000;9298.00000;0.40314;-1.00000;-1.00000;0.40984;0.96158;-1.00000;-1.00000;-1.00000;0.15595;0.20328
41;7438;1860;256;10;0.04731;0.17506;4460.00000;0.24607;0.18886;0.07804;2637.00000;9298.00000;0.39684;-1.00000;-1.00000;0.40028;0.92737;-1.00000;-1.00000;-1.00000;0.15446;0.19620
42;7438;1860;256;10;0.04462;0.17671;4469.00000;0.24722;0.18816;0.07926;2643.00000;9298.00000;0.40024;-1.00000;-1.00000;0.40560;0.94502;-1.00000;-1.00000;-1.00000;0.15958;0.20480
43;7438;1860;256;10;0.04946;0.17570;4473.00000;0.24624;0.18807;0.07925;2635.00000;9298.00000;0.39810;-1.00000;-1.00000;0.40570;0.93631;-1.00000;-1.00000;-1.00000;0.15723;0.19535
44;7438;1860;256;10;0.04301;0.17635;4464.00000;0.24628;0.18863;0.07977;2636.00000;9298.00000;0.39951;-1.00000;-1.00000;0.40801;0.94373;-1.00000;-1.00000;-1.00000;0.15727;0.19982
45;7438;1860;256;10;0.04355;0.17662;4432.00000;0.24632;0.18784;0.07978;2635.00000;9298.00000;0.40025;-1.00000;-1.00000;0.40808;0.94708;-1.00000;-1.00000;-1.00000;0.15824;0.20264
46;7438;1860;256;10;0.03978;0.17765;4460.00000;0.24769;0.18934;0.08054;2630.00000;9298.00000;0.40226;-1.00000;-1.00000;0.41154;0.95823;-1.00000;-1.00000;-1.00000;0.14957;0.19734
47;7438;1860;256;10;0.04301;0.17626;4449.00000;0.24586;0.18952;0.07981;2640.00000;9298.00000;0.39940;-1.00000;-1.00000;0.40809;0.94309;-1.00000;-1.00000;-1.00000;0.14875;0.20009
48;7438;1860;256;10;0.04785;0.17737;4464.00000;0.24841;0.18812;0.07944;2645.00000;9298.00000;0.40165;-1.00000;-1.00000;0.40640;0.95157;-1.00000;-1.00000;-1.00000;0.15325;0.19715
49;7438;1860;256;10;0.04355;0.17303;4450.00000;0.24207;0.18742;0.07787;2632.00000;9298.00000;0.39262;-1.00000;-1.00000;0.39961;0.90959;-1.00000;-1.00000;-1.00000;0.15429;0.19062
50;7438;1860;256;10;0.04570;0.17627;4441.00000;0.24662;0.18840;0.07881;2632.00000;9298.00000;0.39947;-1.00000;-1.00000;0.40380;0.94122;-1.00000;-1.00000;-1.00000;0.15231;0.20481
