repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
41;5148;1287;36;6;0.06993;0.16775;1838.00000;0.20015;0.12148;0.08103;632.00000;6435.00000;0.40626;-1.00000;-1.00000;0.50982;1.00000;-1.00000;-1.00000;-1.00000;0.14943;0.19157
42;5148;1287;36;6;0.08858;0.16524;1822.00000;0.19726;0.12289;0.07979;629.00000;6435.00000;0.40116;-1.00000;-1.00000;0.50431;1.00000;-1.00000;-1.00000;-1.00000;0.14165;0.18707
43;5148;1287;36;6;0.07537;0.16819;1843.00000;0.19958;0.12282;0.08151;623.00000;6435.00000;0.40712;-1.00000;-1.00000;0.51354;1.00000;-1.00000;-1.00000;-1.00000;0.14039;0.19467
44;5148;1287;36;6;0.08936;0.16379;1849.00000;0.19516;0.12044;0.07868;625.00000;6435.00000;0.39753;-1.00000;-1.00000;0.49955;1.00000;-1.00000;-1.00000;-1.00000;0.13764;0.18723
45;5148;1287;36;6;0.08003;0.16483;1839.00000;0.19538;0.12148;0.08008;617.00000;6435.00000;0.39997;-1.00000;-1.00000;0.50757;1.00000;-1.00000;-1.00000;-1.00000;0.14853;0.18424
46;5148;1287;36;6;0.08625;0.16704;1823.00000;0.20029;0.12473;0.07986;632.00000;6435.00000;0.40503;-1.00000;-1.00000;0.50416;1.00000;-1.00000;-1.00000;-1.00000;0.14414;0.19271
47;5148;1287;36;6;0.07692;0.16750;1825.00000;0.19995;0.12237;0.08134;617.00000;6435.00000;0.40598;-1.00000;-1.00000;0.51369;1.00000;-1.00000;-1.00000;-1.00000;0.14612;0.18868
48;5148;1287;36;6;0.07848;0.16427;1837.00000;0.19632;0.12262;0.07876;623.00000;6435.00000;0.39881;-1.00000;-1.00000;0.50021;1.00000;-1.00000;-1.00000;-1.00000;0.14863;0.17849
49;5148;1287;36;6;0.07692;0.16732;1827.00000;0.19940;0.12231;0.08180;618.00000;6435.00000;0.40555;-1.00000;-1.00000;0.51578;1.00000;-1.00000;-1.00000;-1.00000;0.14821;0.18660
50;5148;1287;36;6;0.09091;0.16646;1843.00000;0.19821;0.12132;0.08139;626.00000;6435.00000;0.40340;-1.00000;-1.00000;0.51250;1.00000;-1.00000;-1.00000;-1.00000;0.12992;0.19328
