repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
30;8844;2211;68;2;0.02804;0.06453;5312.00000;0.07933;0.06424;0.02486;3154.00000;11055.00000;0.15774;0.19186;0.16074;0.14934;0.20451;0.19590;0.18959;-1.00000;0.05054;0.07846
31;8844;2211;68;2;0.03166;0.06394;5286.00000;0.07930;0.06426;0.02440;3131.00000;11055.00000;0.15651;0.18965;0.15868;0.14731;0.20151;0.19361;0.18709;-1.00000;0.05086;0.07954
32;8844;2211;68;2;0.03618;0.06251;5318.00000;0.07727;0.06242;0.02386;3164.00000;11055.00000;0.15330;0.18663;0.15565;0.14443;0.19628;0.19057;0.18432;-1.00000;0.04956;0.07394
33;8844;2211;68;2;0.03437;0.06299;5322.00000;0.07891;0.06252;0.02350;3167.00000;11055.00000;0.15434;0.18594;0.15380;0.14264;0.19470;0.18975;0.18620;-1.00000;0.05199;0.07873
34;8844;2211;68;2;0.03121;0.06410;5311.00000;0.07876;0.06400;0.02479;3139.00000;11055.00000;0.15680;0.19105;0.16055;0.14914;0.20380;0.19510;0.18820;-1.00000;0.05052;0.07878
35;8844;2211;68;2;0.03664;0.06261;5312.00000;0.07790;0.06257;0.02374;3156.00000;11055.00000;0.15354;0.18611;0.15513;0.14391;0.19582;0.18999;0.18450;-1.00000;0.05250;0.07544
36;8844;2211;68;2;0.03076;0.06401;5312.00000;0.07908;0.06328;0.02434;3146.00000;11055.00000;0.15659;0.19011;0.15826;0.14692;0.20105;0.19410;0.18922;-1.00000;0.04857;0.07767
37;8844;2211;68;2;0.02488;0.06524;5301.00000;0.08089;0.06461;0.02492;3143.00000;11055.00000;0.15933;0.19243;0.16115;0.14971;0.20588;0.19641;0.19206;-1.00000;0.05183;0.08326
38;8844;2211;68;2;0.02714;0.06537;5308.00000;0.08031;0.06367;0.02507;3159.00000;11055.00000;0.15959;0.19381;0.16175;0.15032;0.20669;0.19788;0.19446;-1.00000;0.05434;0.07842
39;8844;2211;68;2;0.02578;0.06592;5322.00000;0.08076;0.06492;0.02549;3163.00000;11055.00000;0.16075;0.19526;0.16378;0.15230;0.20965;0.19936;0.19426;-1.00000;0.05449;0.08291
40;8844;2211;68;2;0.03121;0.06338;5300.00000;0.07850;0.06316;0.02417;3142.00000;11055.00000;0.15526;0.18851;0.15744;0.14613;0.19940;0.19246;0.18678;-1.00000;0.05172;0.07768
41;8844;2211;68;2;0.03166;0.06292;5319.00000;0.07857;0.06234;0.02363;3147.00000;11055.00000;0.15418;0.18630;0.15466;0.14345;0.19564;0.19015;0.18625;-1.00000;0.04965;0.08132
42;8844;2211;68;2;0.02397;0.06541;5299.00000;0.07995;0.06409;0.02555;3149.00000;11055.00000;0.15970;0.19464;0.16424;0.15273;0.20962;0.19877;0.19382;-1.00000;0.05189;0.07743
43;8844;2211;68;2;0.03256;0.06245;5317.00000;0.07644;0.06282;0.02414;3143.00000;11055.00000;0.15317;0.18783;0.15728;0.14598;0.19811;0.19188;0.18326;-1.00000;0.04685;0.07858
44;8844;2211;68;2;0.03030;0.06358;5287.00000;0.07961;0.06301;0.02400;3133.00000;11055.00000;0.15573;0.18764;0.15667;0.14536;0.19878;0.19149;0.18803;-1.00000;0.05211;0.08134
45;8844;2211;68;2;0.03076;0.06477;5320.00000;0.07902;0.06411;0.02521;3157.00000;11055.00000;0.15824;0.19331;0.16245;0.15101;0.20674;0.19744;0.19085;-1.00000;0.05151;0.07914
46;8844;2211;68;2;0.02261;0.06682;5297.00000;0.08235;0.06594;0.02562;3141.00000;11055.00000;0.16280;0.19670;0.16466;0.15311;0.21188;0.20078;0.19636;-1.00000;0.05546;0.08527
47;8844;2211;68;2;0.03573;0.06463;5305.00000;0.08006;0.06532;0.02446;3154.00000;11055.00000;0.15797;0.19111;0.15877;0.14743;0.20237;0.19508;0.18790;-1.00000;0.04993;0.07897
48;8844;2211;68;2;0.03030;0.06451;5312.00000;0.07826;0.06332;0.02555;3164.00000;11055.00000;0.15769;0.19346;0.16406;0.15259;0.20826;0.19764;0.19134;-1.00000;0.05005;0.08089
49;8844;2211;68;2;0.03392;0.06449;5303.00000;0.08075;0.06426;0.02425;3135.00000;11055.00000;0.15767;0.18949;0.15790;0.14655;0.20124;0.19335;0.18941;-1.00000;0.05091;0.07675
50;8844;2211;68;2;0.03483;0.06340;5322.00000;0.07855;0.06332;0.02417;3164.00000;11055.00000;0.15525;0.18829;0.15718;0.14591;0.19906;0.19222;0.18643;-1.00000;0.04978;0.07841
