repeat;n_train;n_test;d;c;mv_risk;gibbs;n_min;disagreement;disagreement_t;tandem_risk;n2_min;n2_min_t;pbkl;c1;c2;tnd;ctd;dis;dis_t;sh;best_tree;worst_tree
32;6499;1625;22;2;0.00000;0.00057;3891.00000;0.00105;0.00070;0.00004;2298.00000;8124.00000;0.00724;0.01468;0.01943;0.01392;0.01537;0.01529;0.01391;-1.00000;0.00000;0.00527
33;6499;1625;22;2;0.00000;0.00052;3898.00000;0.00099;0.00059;0.00002;2304.00000;8124.00000;0.00702;0.01425;0.01914;0.01366;0.01509;0.01485;0.01369;-1.00000;0.00000;0.00304
34;6499;1625;22;2;0.00000;0.00046;3891.00000;0.00089;0.00061;0.00002;2298.00000;8124.00000;0.00676;0.01374;0.01902;0.01354;0.01496;0.01433;0.01313;-1.00000;0.00000;0.00379
35;6499;1625;22;2;0.00000;0.00053;3902.00000;0.00093;0.00065;0.00006;2314.00000;8124.00000;0.00708;0.01436;0.01984;0.01434;0.01579;0.01497;0.01368;-1.00000;0.00000;0.00458
36;6499;1625;22;2;0.00000;0.00070;3901.00000;0.00130;0.00084;0.00005;2314.00000;8124.00000;0.00781;0.01577;0.01956;0.01407;0.01553;0.01641;0.01480;-1.00000;0.00000;0.00407
37;6499;1625;22;2;0.00000;0.00056;3899.00000;0.00103;0.00069;0.00004;2299.00000;8124.00000;0.00720;0.01460;0.01948;0.01397;0.01542;0.01521;0.01385;-1.00000;0.00000;0.00331
38;6499;1625;22;2;0.00000;0.00060;3891.00000;0.00113;0.00078;0.00005;2296.00000;8124.00000;0.00741;0.01501;0.01970;0.01418;0.01564;0.01563;0.01411;-1.00000;0.00000;0.00663
39;6499;1625;22;2;0.00000;0.00045;3892.00000;0.00085;0.00062;0.00003;2309.00000;8124.00000;0.00674;0.01369;0.01919;0.01372;0.01515;0.01428;0.01305;-1.00000;0.00000;0.00331
40;6499;1625;22;2;0.00000;0.00059;3899.00000;0.00109;0.00075;0.00005;2308.00000;8124.00000;0.00733;0.01486;0.01954;0.01405;0.01550;0.01548;0.01400;-1.00000;0.00000;0.00354
41;6499;1625;22;2;0.00000;0.00045;3900.00000;0.00084;0.00054;0.00003;2301.00000;8124.00000;0.00671;0.01364;0.01920;0.01372;0.01514;0.01423;0.01315;-1.00000;0.00000;0.00405
42;6499;1625;22;2;0.00000;0.00052;3907.00000;0.00100;0.00066;0.00003;2311.00000;8124.00000;0.00702;0.01425;0.01920;0.01373;0.01516;0.01485;0.01356;-1.00000;0.00000;0.00279
43;6499;1625;22;2;0.00000;0.00061;3905.00000;0.00107;0.00081;0.00006;2309.00000;8124.00000;0.00740;0.01500;0.01978;0.01428;0.01574;0.01562;0.01402;-1.00000;0.00000;0.00407
44;6499;1625;22;2;0.00000;0.00051;3896.00000;0.00094;0.00065;0.00004;2299.00000;8124.00000;0.00701;0.01424;0.01959;0.01408;0.01553;0.01484;0.01356;-1.00000;0.00000;0.00354
45;6499;1625;22;2;0.00000;0.00073;3902.00000;0.00138;0.00087;0.00006;2309.00000;8124.00000;0.00795;0.01603;0.01973;0.01422;0.01570;0.01668;0.01502;-1.00000;0.00000;0.00354
46;6499;1625;22;2;0.00000;0.00068;3872.00000;0.00129;0.00077;0.00004;2290.00000;8124.00000;0.00777;0.01569;0.01956;0.01404;0.01551;0.01633;0.01485;-1.00000;0.00000;0.00660
47;6499;1625;22;2;0.00000;0.00049;3899.00000;0.00091;0.00060;0.00003;2303.00000;8124.00000;0.00689;0.01400;0.01937;0.01388;0.01532;0.01460;0.01340;-1.00000;0.00000;0.00280
48;6499;1625;22;2;0.00000;0.00048;3898.00000;0.00092;0.00059;0.00003;2301.00000;8124.00000;0.00687;0.01394;0.01926;0.01377;0.01520;0.01454;0.01337;-1.00000;0.00000;0.00331
49;6499;1625;22;2;0.00000;0.00046;3884.00000;0.00084;0.00056;0.00003;2298.00000;8124.00000;0.00677;0.01376;0.01932;0.01383;0.01526;0.01435;0.01323;-1.00000;0.00000;0.00329
50;6499;1625;22;2;0.00000;0.00061;3896.00000;0.00115;0.00075;0.00004;2286.00000;8124.00000;0.00742;0.01502;0.01951;0.01399;0.01545;0.01564;0.01418;-1.00000;0.00000;0.00558
